College Name,Contact no,Email,Website,Address
"Dr. J.J. Magdum Ayurvedic Medical College Contact Number, Address & Location Map, Kolhapur",02322-221860,mail@jjmayurved.com,http://www.jjmayurved.com/,Shirol Wadi RoadJaysingpurPin:- 416101Taluka:- Shirol District:- KolhapurState:- Maharashtra
"Seth Govindji Raoji Ayurved Mahavidyalaya Contact Number, Address & Location Map, Solapur",0217-2324736,sgramsolapur@gmail.com,http://www.sgramsolapur.com/,"21/A/13 Budhwar Peth, Samrat Chowk, Solapur - 413 002."
"Siddhakala Ayurved Mahavidyalaya Contact Number, Address & Location Map, Ahmednagar",(02425) 220924,siddhakala@gmail.com,http://siddhakala.com/ayurvedic-college.html,"Pimparane Road, Sangamner (Khurd),Tal – Sangamner, Dist. Ahmednagar,Pin code - 422605"
"Government Post Graduate College (GPGC), Ambala Contact Number, Address & Location Map, Ambala",0171-2644503,enquiry@gcambalacantt.in,http://www.gcambalacantt.in,"Government Post Graduate College,Idgah Road,near Gurudwara, Kabari Bazaar, Ambala cantt-133001"
"Eram Unani Medical College & Hospital Contact Number, Address & Location Map, Lucknow",0522-2310712,eumclucknow@gmail.com,http://eramedu.org/EUMC/Default.aspx,Kursi Road Gudamba Lucknow -226003
"Bhaktivedanta Hospital Institute of Nursing Contact Number, Address & Location Map, Thane",022 33258112,bhaktinursingschool@yahoo.co.in,http://www.muhs.ac.in/upload/Bhaktivedant_Hospital_Inst_%20of_Nur_300713,"Mira Road (E), Thane – 401 107."
"Nalasopara Ayurved College Contact Number, Address & Location Map, Thane",(0250)2434612,nkdctrust@yahoo.co.in,http://www.snkdct.org/,"MEDICAL COLLEGE ROAD,  SERVE NO. 59(OLD),112 (NEW), ACHOLE,NALLASOPARA(E), TAL. VASAI,  DIST - THANE - 401209."
"Foster Development Homoeopathic Medical College & Hospital Contact Number, Address & Location Map, Aurangabad",0240-2484738,fdhmc@yahoo.com,http://fosterhomoeopathic.org,"N-5, Cidco,Gulmohar Colony, Cidco, Aurangabad(MS)-431 003"
"ESI-Post Graduate Institute of Medical Science and Research Contact Number, Address & Location Map, Kolkata",(033) 24381382,deanpgi-joka.wb@esic.nic.in,http://esi-pgimsrkolkata.org/,"Diamond Harbour Road, P.O. Joka, Kolkata – 700104."
"JIAR Jammu Contact Number, Address & Location Map, Jammu",09419191536,http://www.jiarjammu.com/,"Nardani, Bantalab Jammu (J&K)- 181123"
"KVSR Siddhartha College of Pharmaceutical Sciences Contact Number, Address & Location Map, Vijayawada",+91-866-2493347,kvsr@gmail.com,http://kvsrsiddharthapharma.edu.in/,"Siddhartha NagarrnVijayawada - 520 010rnAndhra Pradesh, INDIA"
"Govt. College (GC), Rewari Contact Number, Address & Location Map, Rewari",+91-0127-4243077,gcgggn@gmail.com,http://www.highereduhry.com/GovtCollege.aspx?data=158,"Govt. college, Kharkhara (REWARI)Rural"
"Kishan Lal Public College Contact Number, Address & Location Map, Rewari",91-1274-254964,klpcollege@rediffmail.com,http://www.klpcollege.ac.in/,"Delhi Road, Rewari-123401, Haryana, India"
"Govt. P.G. College Gohana Contact Number, Address & Location Map, Gohana",contact@gcgohana.co.in,http://gcgohana.co.in/,"Jind Road, Gohana(Sonepat) Haryana."
"White Memorial Homoeo Medical College Contact Number, Address & Location Map, Kanyakumari",04652282292,jamel@rediffmail.com,http://wmhmedicalcollege.com/#,"Attoor,Veeyanoor.P.O,629177 Kanyakumari District"
"Sendhwa Homeopathic Medical College and Hospital Contact Number, Address & Location Map, Barwani",91 7281 283238,info@shmcsendhwa.com,http://www.shmcsendhwa.com/index.php,"Sevanti Nagar, Niwali Road,  Sendhwa, Dist. Barwani (M. P.) 451666"
"G.V.M. Girls College Contact Number, Address & Location Map, Sonepat",+91 9466172500,principalgvmgc@gmail.com,http://www.gvmgc.in/,"Murthal Road ,  Sonipat-131001 (Haryana)"
"V.V.Vanniaperumal College for Women Contact Number, Address & Location Map, Virudhunagar",4562 - 243540,vvvcgeneral@bsnl.in,http://210.212.255.146/,"V.V.Vanniaperumal College for Women, Virudhunagar - 626001, Tamilnadu, India"
"Vivekanand Education Society's College of Pharmacy Contact Number, Address & Location Map, Mumbai",022 - 6114 4144,vespharm@yahoo.co.in,http://www.vesip.org,"Hashu Advani Memorial Complex, Behind Collector Colony, Chembur (E), Mumbai - 400 074"
"Velumailu Siddha Medical College & Hospital Contact Number, Address & Location Map, Kanchipuram",http://velumailusmc.com/,"No.48, GWT Road, Sriperumbudu, Kanchipuram, Tamil Nadu 602105"
"Dharma Ayurveda Medical College & Hospital Contact Number, Address & Location Map, Kanchipuram",+91 44 27162722,dharmaayurvedacollege@gmail.com,http://www.dharmaamc.com/,"48, G.W.T Road, Sriperumbudur - 602 105  Kancheepuram District,  Tamil Nadu, India"
"Kamineni College of Nursing Contact Number, Address & Location Map, Hyderabad",9140 3987 9999,kamineni.con@kamineninursing.org,http://www.kamineninursing.org/kamineni_college.htm,"LB Nagar, Hyderabad, Telangana500068"
"Hooghly Women's College Contact Number, Address & Location Map, Hooghly",+91-33-26805033,office@hooghlywomenscollege.org,http://hooghlywomenscollege.org/,"1, Vivekananda Road, Pipulpati,P.O. & Dist. Hooghly - 712103."
"CLC Memorial Homoeopathy Medical College Contact Number, Address & Location Map, Bilaspur",07752-302143,http://www.lnctgroup.in/CLCMHMC,"Lal Khadan, Masturi Road, NH-49, Bilaspur-495004 (C.G.)"
"Jhalawar Hospital & Medical College Contact Number, Address & Location Map, Jhalawar",07432- 233388,jhalawarmedical@yahoo.com,http://jmcjhalawar.org,"N.H.-12, Kota Road, Jhalawar (Raj.)"
"RUHS College of Dental Sciences Contact Number, Address & Location Map, Jaipur",141-2280333,gdchjpr@rediffmail.com,http://www.ruhsdental.org,"Subash Nagar, Jhotwara Road,Jaipur-302016"
"SKMC Muzaffarpur Contact Number, Address & Location Map, Muzaffarpur",6212260177,info@skmedicalcollege.in,http://www.skmedicalcollege.in/,"Uma Nagar,Muzaffarpur Bihar,India 842004"
"Guru Nanak Dev University Regional Campus Sathiala Contact Number, Address & Location Map, Amritsar",0183-2258811,vcgndu@gmail.com,http://gndurcsathiala.org/,"Guru Nanak Dev University, Amritsar"
"Sancheti Institute for Orthopaedics & Rehabilitation Contact Number, Address & Location Map, Pune",91(20) 2899 996,info@sanchetihospital.org,http://www.sanchetiinstituteresearchrehabilitation.com/about-us/about-sancheti-institute.html,"16, Shivaji Nagar Pune - 411005. Maharashtra India."
"College of Veterinary Sciences and Animal Husbandry Contact Number, Address & Location Map, Aizawl",+91-389-2361748,dean@cvsccauaizawl.org,http://www.cvsccauaizawl.edu.in/,"Selesih, Aizawl - 796014, Mizoram, India"
"Bhartiya Homeopathic Medical College and Hospital Contact Number, Address & Location Map, Bharatpur",05644-223372,BHMCBHARATPUR72@gmail.com,http://bhmc.in/Home.aspx,"NH-11,Agra Road,Near Surya city township,Bharatpur,Rajasthan,India,321001"
"Amardeep Singh Shergill Memorial College Contact Number, Address & Location Map, Nawanshahr",01823 276221,assm@assmcollege.org,http://www.assmcollege.org/,"Mukandpur, Nawan Shahr, Punjab 144507"
"Shri Guru Arjan Dev Govt. College Contact Number, Address & Location Map, Amritsar",01852 - 222436,gctarntaran@gmail.com,http://sgadgc.org/conn.html,"Shri Guru Arjan Dev Govt. College, near Noordi adda ,Tarn Taran"
"KL MEHTA Faridabad Contact Number, Address & Location Map, Faridabad",0129-2416602,klmfbd@rediffmail.com,http://www.klmehtadcw.org/,N.I.T. Faridabad (Haryana)
"JSS Institute of Speech & Hearing Contact Number, Address & Location Map, Mysuru",0821-2548229,jssish@jssonline.org,http://jssish.in/,"Ramanuja Road, Mysore - 570025"
"Govt. College for Women (GCW), Bhiwani Contact Number, Address & Location Map, Bhiwani",01253259618,gcwrewari@gmail.com,http://www.highereduhry.com/GovtCollege.aspx,"Ch. Bansilal Government College For Women,Sagwan Road, Tosham 127040,District : Bhiwani,State : Haryana"
"Sri Sivani College of Pharmacy Contact Number, Address & Location Map, Warangal",0870 -3255522,http://www.sscpwgl.com/,"Sri Shivani College Of Pharmacy ,No. 22-07-96/1 Site No 45-48 ,Mulugu Road, Near Doctor's Colony, Dist: Warangal - 506007, TG"
"GCG 11 Chandigarh Contact Number, Address & Location Map, Chandigarh",0172-2740614,principal_gcg@yahoo.com,http://www.gcg11.ac.in/index.aspx,"Sector - 11, Chandigarh"
"Army College of Dental Sciences (ACDS), Secunderabad Contact Number, Address & Location Map, Secunderabad",9347411942,army_c@rediffmail.com,http://acds.co.in/,"ACDS Nagar (Chennapur u2013 CRPF Road) Jai Jawaharnagar Post, Secunderabad-87."
"Kalka Dental College Meerut Contact Number, Address & Location Map, Meerut",9311558898,info@kalkadentalcollege.com,https://www.kalkadentalcollege.com/,"Partapur By Pass, Near Partapur Flyover, Meerut 250006"
"Adarsh Sanskar Adhyapak Mahavidyalaya Contact Number, Address & Location Map, Nagpur",0712-6955700,http://www.adarshsanskar.com/,"Vrundawan Shrikrishna Nagar Chowk, Hasanbag Road Nagpur"
"Rishikul Govt. P.G Ayurvedic College & Hospital Contact Number, Address & Location Map, Haridwar",rishikulayurveda@yahoo.com,http://www.rishikulayurveda.com/,"HARIDWAR , UTTARAKHAND"
"Jamia Tibbiya Deoband Contact Number, Address & Location Map, Shahjahanpur",01336 - 222487,http://www.jamiatibbiya.com/default.html,"G. T. Road, Deoband.,Distt. Saharanpur (U.P.) 247554"
"BIMR Gwalior Contact Number, Address & Location Map, Gwalior",sunildalmia1968@gmail.com,http://www.bimr.org,"Surya Mandir, Residency Road, Raksha Vihar, Lashkar, Gwalior, Madhya Pradesh 474002"
"SMBT Ayurved College & Hospital Contact Number, Address & Location Map, Nashik",91 2553 282341,principal.ayurved@smbt.edu.in,http://ayurved.smbt.edu.in/introduction.html,"Nandi Hills, Dhamangaon,Tal. Igatpuri, Dist. Nashik – 422403."
"Vellalar College of Education for Women Contact Number, Address & Location Map, Erode",0424 - 2244464,vellalarcoe@gmail.com,http://www.vellalarcoe.com/index.htm,"Maruthi Nagar,Thindal Po,Erode - 638 012. Tamil Nadu."
"Santal Bidroha Sardha Satabarshiki Mahavidyalaya Contact Number, Address & Location Map, Midnapore",03227-288757,sbssm_goaltore@rediffmail.com,http://www.sbssmahavidyalaya.org,"PO. & PS. : Goaltore,Dist : Paschim Medinipur,PIN - 721128"
"Adarsh College of Nursing (ACN), Patiala Contact Number, Address & Location Map, Patiala",088720-14610,adarshnursing@hotmail.com,http://www.adarshnursingcollege.com/,"Patiala - Hisar Road, Chounth."
"Hindu girls college Contact Number, Address & Location Map, Sonepat",0130-2241546,hgcadmission@gmail.com,http://www.hgcsonepat.com/,"Sonepat, haryana"
"Vasavi Institute of Pharmaceutical Sciences Contact Number, Address & Location Map, Kadapa",08589-200399,vipskdp@gmail.com,http://www.vipsciences.ac.in/,"Vasavi Nagar, Pedda Palli, Madhavaram-1, Y.S.R.Dist, Pin : 516247, Andhra Pradesh"
"Govt. (Autonomous) Ayurveda College & Hospital Contact Number, Address & Location Map, Rewa",07662 - 221040,govtayucollegerewa@gmail.com,http://www.gacrewa.com/default.htm,"Government Ayurvedic College, Rewa,Nipaniya, Rewa, Madhya Pradesh, India 486001"
"Gurukul College for Women Contact Number, Address & Location Map, Faridkot",01635-210266,gnext.gurukul@gmail.com,http://gnextgurukul.com/,"Kothe Kotkapura, Distt. - Faridko"
"Abhinav Education Society's College of Law (AESCL), Pune Contact Number, Address & Location Map, Pune",8888861744,abhinav_law_college@yahoo.com,http://abhinavsociety.org/law/index.html,"Abhinav Education Society's College Of Law Sr. No. 13, Ambegaon (Bk),Katraj-Dehu Road by pass,Pune u2013 411046"
"Government General Degree College For Girls Kolkata Contact Number, Address & Location Map, Kolkata",(033) 2479 7100,contact@girlsdegreecollege.org,http://girlsdegreecollege.org/index.html,"Hastings House, 20 B, Judges Court Road,Kolkata - 700027,West Bengal, India"
"PGGC Chandigarh Contact Number, Address & Location Map, Chandigarh",0172-2740597,principal@gc11.ac.in,http://www.gc11.ac.in/Default.aspx,"Sector 11, Chandigarh - 160011"
"Madan Mohan Malviya Government Ayurved College Contact Number, Address & Location Map, Udaipur",0294- 2431900,ayurcoll-uda-rj@nic.in,http://ayurvedcollegeudaipur.nic.in/index.html,MMM Govt. Ayurved CollegeUdaipur 313001Th. Girwa Distt. Udaipur
"Vidyasagar College (VC), Kolkata Contact Number, Address & Location Map, Kolkata",+91-3322414447,vidyasagarcollegekolkata@gmail.com,http://www.vidyasagarcollege.edu.in/index.html,"39 Sankar Ghose Lane,Kolkata 700 006"
"Gitam Institute of Medical Sciences and Research Contact Number, Address & Location Map, Visakhapatnam",0891-2538 444,directorgimsr@gitam.edu,http://gimsr.gitam.edu/Dental.aspx,RushikondaVISAKHAPATNAM
"Sengamala Thayaar Educational Trust Women's College Contact Number, Address & Location Map, Tirurvarur",04367 - 255423,stetwc@gmail.com,http://www.stet.edu.in/,"Sundarakkottai,  Mannargudi - 614 016."
"Rural Dental College Contact Number, Address & Location Map, Ahmednagar",02422-273600,contact@pmtpims.org,http://www.pravara.com/rural-dental-college.html,"Pravara Institute of Medical Sciences(Deemed University), A/p: Loni Tal:Rahata, Dist:Ahmednagar (Maharashtra ), Pin: 413736 India"
"Maratha Mandal's Nathajirao G. Halgekar Institute of Dental Sciences & Research Centre Contact Number, Address & Location Map, Belgaum",0831-2471475,principal@mmdc.edu.in,http://mmdc.edu.in/,"The Maratha Mandal, 1007, M.M. Extension, Belgaum - 16,Karnataka, INDIA."
"Ahmedabad Dental College (ADC), Ahmedabad Contact Number, Address & Location Map, Ahmedabad",02764-260447,info@adc.org.in,http://www.adc.org.in/,"Near Science City,Off S.P. Ring Road,Bhadaj - Ranchodpura Road,Ahmedabad.Post : Godhavi, Pincode : 382115"
"College of Dental Sciences & Research Centre Contact Number, Address & Location Map, Ahmedabad",02717-293729,cdsrc.cosmos@gmail.com,http://www.cdsrc.ac.in/,"Opp. Pleasure Club, Near Bhopal, Manipur, TA. Sanand, Ahmedabad,Gujarat."
"PIMS Panipat Contact Number, Address & Location Map, Panipat",0180-2577592,reply01pimsharyana@gmail.com,http://www.pimsharyana.in/,"98-km. Milestone, NH-I, G.T. Road, Baroli, Panipat"
"Babe Ke Ayurvedic Medical College and Hospital Contact Number, Address & Location Map, Moga",01636-253088,bkamch_daudhar@yahoo.com,http://www.babekegroupofinstitutes.com/bkamch/index.html,"VPO Daudhar, Distt. Moga ( Punjab)"
"Alpha Institute of Management and Technology Science (AIMTS), Bangalore Contact Number, Address & Location Map, Bengaluru",09845595904,info@aimts.org,http://www.aimts.org,"Old Address ( Office Shifted New Address),# 24, 1st Floor, Binny Layout, 8th Main,Near Water tank Rd,  Vijaya Nagar, Bangalore 560040."
"The Eashwari Bai Memorial College of Nursing Contact Number, Address & Location Map, Secunderabad",+91-40-27701569,http://www.ebmcongeeta.com/site/,"10-1-5/C, Road No 4, West Marredpally,Secunderabad,Andhra Pradesh,500026,India"
"Salokaya College of Nursing Contact Number, Address & Location Map, New Delhi",+91-011-27933308,salokaya@gmail.com,http://www.salokaya.com/home/srevice/45,"Plot No 1147, Near Rithala Metro St Car Parking No 2, Rithala, Rohini Delhi -85c"
"Birsa Agricultural University : Faculty of Veterinary Science & Animal Husbandry Contact Number, Address & Location Map, Ranchi",0651-2450832,http://www.bauranchi.org/colleges/faculty-of-veterinary-science-animal-husbandry/,"Kanke, Ranchi – 834006, Jharkhand, India"
"Loyola College of Social Sciences Contact Number, Address & Location Map, Thiruvananthapuram",+91-471- 25910,http://loyolacollegekerala.edu.in/,"Loyola College of Social Sciences, Sreekariyam PO,Thiruvananthapuram , Kerala, India."
"Chitkara University (CU), Solan Contact Number, Address & Location Map, Solan",+91 9501105714 /+91 9501105715,info@chitkarauniversity.edu.in,http://chitkarauniversity.edu.in/,CHITKARA UNIVERSITY HIMACHAL PRADESH Pinjore-Barotiwala National Highway (NH-21A) Himachal Pradesh u2013 174 103
"Karnataka Institute of Medical Sciences Contact Number, Address & Location Map, Bengaluru","+91- 836- 2370057, +91- 836 - 2373447, +91 - 836 - 2373641",http://www.kimshubli.org/site/
"Koppal Institute of Medical Sciences Contact Number, Address & Location Map, Koppal",9448567818,directorkimskoppal@gmail.com,http://www.kimskoppal.kar.nic.in/
"Gadag Institute of Medical Sciences Contact Number, Address & Location Map, Gadag",+91-08372297214,http://www.karnataka.gov.in/gimsgadag/Pages/Home.aspx
"Amity University, Lucknow Contact Number, Address & Location Map, Lucknow","+91-522-2399418, +91-81-760-36599, +91-8176050071/72/73/74",admissionslko@amity.edu,http://www.amity.edu/Lucknow,"Malhaur (Near Railway Station), Gomti Nagar Extension,  Lucknow, Uttar Pradesh 226010."
"Amity University, Gwalior Contact Number, Address & Location Map, Gwalior","+91-8349994630 / 31 / 32 , +91-9109140392, +91-7024291885, +91-9977655337, +91-9860220674, +91-9826759724, +91-9993723655",admissions@gwa.amity.edu,http://www.amity.edu/gwalior,Maharajpura (Opposite Airport)  Gwalior-474005 (Madhya Pradesh)
"Bollineni College of Nursing Contact Number, Address & Location Map, Nellore",http://www.bollineninursingcollege.com/,"DHANALAKSHMIPURAM, MUTHUKUR ROAD, Sri Potti Sriramulu Nellore, Muthukur Rd, Nellore, Andhra Pradesh, 524001"
"Ashvin Rural Ayurved College & Hospital Contact Number, Address & Location Map, Ahmednagar",02425 294090,ashvin.ayurved@gmail.com,http://manchihillinstitute.org/ashvin_rural_ayurved_college.html,"A/P Manchi Hill, Ashvi Bk, Tal: Sangamner, Dist: Ahmednagar.Pin : 413714"
"Guru Nanak National College (GNNC), Nakodar Contact Number, Address & Location Map, Nakodar",http://www.gnncnakodar.com/,"Adarsh Colony, Nakodar, Punjab 144042"
"RIMT Academic College Contact Number, Address & Location Map, Mandi Gobindgarh",01765 - 506803,rimtedu2009@rediffmail.com,http://www.rimtengg.com/rimtedu/index.html,RIMT - College of Education Sirhind SideMandi Gobindgarh - 147301 Punjab
"IGMGS Kolkata Contact Number, Address & Location Map, Kolkata",33 2526 0051,sudipa.ige@gmail.com,http://www.igmgs-india.com/,"No. 30, Thakurhat Road, Badu, Kolkata, West Bengal 700128"
"J. B. Roy State Ayurvedic Medical College & Hospitals Contact Number, Address & Location Map, Kolkata",jbrcentenarycelebration@gmail.com,http://www.jbroyayurvedacentenary.org,"170-172, Raja Dinendra Street, Kolkata, West Bengal , India ,Pin-700004"
"Institute of Psychiatry Contact Number, Address & Location Map, Kolkata",+91-033-22236048,instituteofpsychiatry.kolkata@gmail.com,http://www.iopkolkata.in/,7. D.L Khan Road. kolkata-700025
"Siddhpur Dental Collage & Hospital Contact Number, Address & Location Map, Patan","02767-221911,",sgdher@rediffmail.com,http://sgdher.org/Home/4218,"At. Dethali,Siddhpur,Dist. Patan-384 151"
"Veterinary College and Research Institute (VCRI), Namakkal Contact Number, Address & Location Map, Namakkal",+91-44-25551586,deanvcri@tanuvas.org.in,http://www.tanuvas.tn.nic.in/vcrinkl.html,Veterinary College and Research InstituteNamakkal - 637002.
"CIMSR Dehradun Contact Number, Address & Location Map, Dehradun",0135-2657673,director@cimsrdoon.com,http://cimsrdoon.com/,"Kuanwala, P.O. Harrawala, Haridwar,Road, Dehradun – 248160, Uttarakhand"
"Rajiv Gandhi Paramedical Institute Contact Number, Address & Location Map, New Delhi",011 - 28561494,rgpidelhi@gmail.com,http://rgpcindia.com/,"A-34, Uttam Nager, Near East Metro StationrnNew Delhi-110059 (INDIA)"
"NCRM Chennai Contact Number, Address & Location Map, Chennai","91-44-28174743,",http://www.ncrm.org/,"Chennai(India) centre: C30, III Fl., LICET, Loyola College Campus, Nungambakkam, Chennai-600034, TN, INDIA;"
"CDC Ludhiana Contact Number, Address & Location Map, Ludhiana",91-161-2610659,abithomas@gmail.com,http://cmcludhiana.in/dental_college/index.php,"Brown Road, Ludhiana, INDIA."
"G.D.Memorial Homoeopathic Medical College Contact Number, Address & Location Map, Patna",http://www.gdmhmch.com/index.php,"The Principal, G.D.Memorial Homoeopathic Medical College & Hospital ,East Ram Krishna Nagar, Patna 800020"
"People's College of Medical Sciences & Research Centre Contact Number, Address & Location Map, Bhopal",0755-4005110,dean@pcmsrc.peoplesgroup.in,http://peoplesuniversity.edu.in/peoples-home/medical/index.php,People's UniversityPeoples CampusBhanpur Bypass RoadBhanpurBhopalMadhya PradeshIndia-462037
"MSU Vadodara Contact Number, Address & Location Map, Vadodara",265-2795555,info@msubaroda.ac.in,http://www.msubaroda.ac.in/faculty.php?action=home&fac_id=7,"The M. S. University of Baroda, Pratapgunj, Vadodara, Gujarat - 390002"
"D.A.V. College (DAVC), Malout Contact Number, Address & Location Map, Malout",1637 262188,principaldavcmlt@gmail.com,http://davcollegemalout.com/pages/home,"D.A.V. College,Main Bazar,Malout, Punjab 152107"
"IGMCRI Puducherry Contact Number, Address & Location Map, Puducherry",+91-0413-2274552,puducherrymedicalcollege@gmail.com,http://www.igmcri.com/,"Indira Gandhi Medical College & Research Institute,Vazhudavur Road,Kathirkamam,Puducherry - 605 009."
"CDCRI Rajnandgaon Contact Number, Address & Location Map, Rajnandgaon",07744-281931,cdcrirjn@gmail.com,https://cdcri.edu.in/,"Post Box No. 25, Sundra. Rajnandgaon - 491441"
"BBCI Guwahati Contact Number, Address & Location Map, Guwahati","+91-9957033199,+91-9957033212",info@bbcionline.org,http://www.bbcionline.org,"Gopinath Nagar, Guwahati-781016, Assam, India"
"Metropolitan Homoeopathic Medical College & Hospital Contact Number, Address & Location Map, Kolkata",03328753226,admin@mhmmedicalcollegeandhospital.com,http://mhmmedicalcollegeandhospital.com/,Metropolitan Homoeopathic Medical College & Hospital RamchandrapurP.O. SodepurKolkata:- 700 110
"Raghunath Ayurved Mahavidyalaya & Hospital Contact Number, Address & Location Map, Midnapore",(03220)-289255,ayurvedsevaksangha.contai@gmail.com,http://ayurvedss.org/,"Raghunath sarani, Conta (Near Central Bus Stand), Purba Medinipur, W.B.-721401"
"Kharagpur Homoeopathic Medical College & Hospital Contact Number, Address & Location Map, Kharagpur",http://kgphmch.com/,"Kaushallya, P.O : Kharagpur,Dist : Paschim Medinipore,West Bengal, 721301"
"Veterinary College and Research Institute (VCRC), Tirunelveli Contact Number, Address & Location Map, Tirunelveli",+91-462 -233634,deanvcritni@tanuvas.org.in,http://www.tanuvas.tn.nic.in/vcritnl.html,Veterinary College and Research InstituteTirunelveli - 627 358.
"KMCH Chennai Contact Number, Address & Location Map, Chennai",40006000,info@kauveryhospital.com,http://www.kauveryhospital.com/about-kauvery/overview.html,"No.199, Luz Church Road, Mylapore, Chennai 600 004, Tamilnadu India"
"VG Healthcare Contact Number, Address & Location Map, Coimbatore",4226777,vghospital@eth.net,http://www.vghospital.com/,"Mettupalayam Road, Coimbatore - 641034"
"The Eye Foundation Contact Number, Address & Location Map, Coimbatore",+91-4224242000,info@theeyefoundation.com,http://www.theeyefoundation.com,"582, Diwan Bahadur Road,  R.S. Puram, Coimbatore,  Tamil Nadu 641002"
"Vijaya Educational Academy Contact Number, Address & Location Map, Chennai",66646600,enquiry@vijayahospital.org,http://www.vijayahospital.org/,"No.434, N.S.K.Salai, Vadapalani, Chennai -6000 26; Ph: 6664 6600"
"Dhanalakshmi Srinivasan Medical College Contact Number, Address & Location Map, Chennai",+91-(4328) - 254 600,dsmedicalcollege@gmail.com,http://www.dsmedicalcollege.org/,"Dhanalakshmi Srinivasan Medical College & Hospital,Siruvachur, Perambalur– 621 113."
"Paterson Cancer Center Contact Number, Address & Location Map, Chennai",044-24724232,http://www.patersoncancercenter.com/,"Vijaya Health Center Premises,175,N.S.K.Salai,VadapalaniChennai-600026.Tamilnadu,India."
"Miracle Paramedical College Contact Number, Address & Location Map, Ratlam",miracle_paramedical@miracleworld.info,http://www.miracleworld.info/miracleparamedicalcollege_R.jsp,"Miracle Paramedical College,69, New Road,Ratlam ,Madhya Pradesh - 457001"
"Banaras Hindu University - Faculty of Science Contact Number, Address & Location Map, Varanasi",0542 670 3253,directorims@gmail.com,http://www.bhu.ac.in/science/,"Ajagara, Banaras Hindu University, Varanasi, Uttar Pradesh 221005"
"R.D.Kedia Homoeopathic Medical College Contact Number, Address & Location Map, Motihari",http://rdkhmcollege.org/,"Motihari Eastern India, State of Bihar"
"Bharathidasan University Constituent Arts and Science College Contact Number, Address & Location Map, Tiruchirappalli",91 431  2407040,reg@bdu.ac.in,http://www.bdu.ac.in/index1.php,"Palkalaiperur ,Tiruchirappalli,Tamil Nadu, India ,PIN: 620024"
"National Academy Contact Number, Address & Location Map, Mumbai",contact@nationalacademy.co,http://www.nationalacademy.co/,"Mukesh Apt, 2nd Floor,Next to Snehanjali Showroom,Navghar Road, Near Railway Station,Bhayandar (E), Thane - 401101."
"CAEHS Meerut Contact Number, Address & Location Map, Meerut",http://www.caehs.edu.in/,"Meerut, UP"
"Glocal University Contact Number, Address & Location Map, Saharanpur","+91-1800 212 2434, +91-8392939386",info@theglocaluniversity.in,http://www.glocaluniversity.edu.in,"Delhi-Yamunotri Marg (State Highway 57), Mirzapur Pole, Dist - Saharanpur, U.P. - 247121, India"
"GNGC Ludhiana Contact Number, Address & Location Map, Ludhiana",+91-161-2423872,gngoffice@rediffmail.com,http://gngcldh.com/,"Guru Nanak Girls College,Model Town, Ludhiana – 141002 (India)"
"Burdwan Dental College Contact Number, Address & Location Map, Burdwan",info@burdwandentalcollege.org,http://www.burdwandentalcollege.org/,"Burdwan, Near Power House More	Burdwan	West Bengal	India"
"Hiralal Majumdar Memorial College Contact Number, Address & Location Map, Kolkata",(033) 2564-5148,http://www.hmmcollege.org/index.php,"Dakshineswar, Kolkata-700035,West Bengal"
"KCP Coimbatore Contact Number, Address & Location Map, Coimbatore",0422 - 4323750,info@kmchphysiotherapy.ac.in,http://www.kmchphysiotherapy.ac.in/,"KMCH College of Physiotherapy,KMCH Campus,Avinashi Road,Coimbatore – 641 014"
"S. S. Maniyar Law College Contact Number, Address & Location Map, Jalgaon",0257- 2239523,Info.ssmlc@kces.in,http://www.ssmlc.kces.in/,"Near Govt. I. T. I.rnPost: Jalgaon - 425001, MS, India"
"Government Tiruvannamalai Medical College and Hospital Contact Number, Address & Location Map, Tiruvannamali",+91-4175 237455,ghthiruvannamalai@gmail.com,http://www.gtvmmc.ac.in/,"Govt. Thiruvannamalai Medical College, Thiruvannamalai, Tamil Nadu"
"Paramedical Education/ School of Nursing Contact Number, Address & Location Map, Nagarcoil",4652 230019,office@jeyasekharanmedicaltrust.com,http://www.jeyasekharanmedicaltrust.com/,"DR.JEYASEKHARAN HOSPITAL & NURSING HOME,KP ROAD, NAGERCOIL, SOUTH INDIA 629003"
"Scanworld Education & Research Institute Contact Number, Address & Location Map, Chennai",044-40000008,scansworld@gmail.com,http://www.scansworld.in/education.php,"No.119, Rama street,                                     Opp to Independence Day Park,Off Valluvarkottam High Road,Nungambakkam,Chennai-600034."
"Velammal Medical College Hospital & Research Institute Contact Number, Address & Location Map, Chennai",044 - 22353093,mail@tnmgrmu.ac.in,http://www.velammalmedicalcollege.edu.in/,"No. 69,Anna Salai, Guindy, Chennai- 600 032"
"Liberty High Scans Private Limited Contact Number, Address & Location Map, Chennai",libertyscans@gmail.com,http://www.libertyscans.in/index.html,"Liberty High Scans Private Limited ,OLD # 149/150, New# 530,T.T.K. Road, Alwarpet, Chennai- 600 018"
"Meenakshi Mission Hospital College Contact Number, Address & Location Map, Madurai",91-452-4263000,feedback@mmhrc.in,http://www.mmhrc.in/index.php?option=com_content&view=article&id=158&Itemid=419,"Lake Area, melur Road,Madurai, Tamil Nadu,India - 625 107."
