College Name,Contact no,Email,Website,Address
"M.V.R.Degree College Contact Number, Address & Location Map, Kaushambi",05323299546,mviet467@rediffmail.com,http://www.mvrdc.com/,"Adarsh Kasiya, Sirathu, Kaushambi."
"Ramwati Raj Bahadur Degree College Contact Number, Address & Location Map, Auraiya",05688-210803,rrbdc-etw100@yahoo.com,http://www.rrdegreecollege.org/,9 K.M. from Itawa Railway Station On Dwaraka to Prithvipur Road
"UCST Dehradun Contact Number, Address & Location Map, Dehradun","9760068819, 0135 2607011",info@ucstdoon.com,http://www.ucstdoon.com,"P.O. KULHAN SAHASTRADHARA ROAD, DEHRADUN"
"Sree Vidhyadhi Raja NSS COLLEGE Contact Number, Address & Location Map, Kottayam",0481 - 2456227,info@svrnsscollege.com,http://www.svrnsscollege.com/index.php,"Sree Vidyadhi Raja N S S College, Theerthapadapuram.P.O Vazhoor, Kottayam District, Kerala, Pin Code – 686505"
"Betnoti College Contact Number, Address & Location Map, Mayurbhanj",06793-220267,principal_betnoti@gmail.com,http://www.betnoticollege.org/,"BETNOTI COLLEGE Betnoti, Mayurbhanj, Orissa"
"Sant Muktabai Arts & Commerce College Contact Number, Address & Location Map, Jalgaon",02583-222322,info@smcollege.in,http://www.smcollege.in/,"MH MSH 8, Muktainagar, Maharashtra 425306"
"Madhabdev College Contact Number, Address & Location Map, Lakhimpur",03752 262255,principal.madhabdev@gmail.com,http://madhabdevcollege.org.in/,"PO: Dikrong, Dist: Lakhimpur Pin: 784164, Assam"
"Demow College Contact Number, Address & Location Map, Sivasagar",03772-226604,principal@demowcollege.org,http://demowcollege.org/,Demow. P.O. & P.S. Demow. Dist. Sivasagar. Assam. Pin 785662
"Govt. P. G. College Contact Number, Address & Location Map, Pilibhit",05881223232,principal@govtpgcollegebisalpur.com,http://www.govtpgcollegebisalpur.com/,"Govt Post Graduate College, Bisalpur Pilibhit (UP)"
"Sau. Rajanitai Nanasaheb Deshmukh Arts Commerce & Science College Contact Number, Address & Location Map, Jalgaon",91-2596-221364,info@srndcollege.org.in,http://www.srndcollege.org.in/,Pachora Taluka Co-Operative Education Society's Sau. Rajanitai Nanasaheb Deshmukh Arts Commerce & Scence College Parola Road PIN - 424104
"Dukhulal Nibaran Chandra College Contact Number, Address & Location Map, Murshidabad",03485 262 477,dnccollege@gmail.com,http://www.dnccollege.com,"Suti-II, Murshidabad, Aurangabad, West Bengal 742201"
"Akka Mahadevi Arts & Science College for Women Contact Number, Address & Location Map, Bagalkot",08354-220005,awcbcollege@gmail.com,http://www.bvvsawcb.org/,"B.V.V.Sangha's Akkamahadevi Women’s Arts, Science & Commerce College Raichur Road, B.V.V.S. city campus, Bagalkot-587101"
"DNP Arts & Commerce College Contact Number, Address & Location Map, Himat Nagar",(02744)220500,deesacollege@yahoo.in,http://www.spefdeesacolleges.org/,"Near Kachhi Colony, Deesa-385535 (Banaskantha) Gujarat - INDIA"
"Smt. M.M. Shah Mahila Arts College Contact Number, Address & Location Map, Mehsana",02764-242072,mmsmac@yahoo.com,http://mahilaartskadi.org/,"Smt.M.M.Shah Mahila Arts College, Opp.N.C.Deshai Petrol Pump, Highway Road, Kadi, Mehsana, Gujarat, 382715"
"Shri Lal Singh Degree College Contact Number, Address & Location Map, Agra",0562-2345611,shrilalsingh@gmail.com,http://www.slsdc.in,"Abidgarh, Tarrakpur, Hathras Road,Agra, Uttar Pradesh, India."
"Government Degree College (GDC), Dhalai Contact Number, Address & Location Map, Dhalai",03826-262-215,gdckamalpur@gmail.com,http://gdcktripura.nic.in/,"Kamalpur, Dhalai District Tripura-799285, India"
"Selvamm Arts and Science College Contact Number, Address & Location Map, Namakkal",04286-244606,selcoll@rediffmail.com,http://selvamcollege.in/,"Salem Road(NH 7), Ponnusamy Nagar,Pappinaickenpatti(post),   - 637 003, TamilNadu, India."
"Government First Grade College (GFGC), Kolar Contact Number, Address & Location Map, Kolar",081 - 51232256,gfgc.mal@gmail.com,http://gfgc-malur.kar.nic.in,"Malur,Kolar District - 563130"
"King College of Arts & Science for Women Contact Number, Address & Location Map, Namakkal",04286-645678,king@kingarts.in,http://kingarts.in/,"Trichy Main Raod, (7 Kms from Namakkal) Nallur, N.Pudupatty PO, Namakkal Dist., Tamil Nadu – 637 020, India."
"Gonzaga College of Arts & Science for Women Contact Number, Address & Location Map, Krishnagiri",04343-268677,info@gonzaga.co.in,http://www.gonzaga.co.in/,"Kathampallam, Elathagiri post, Krishnagiri District-635 108, Tamil Nadu, India ."
"Sachin Debbaraman Memorial Government Music College Contact Number, Address & Location Map, Agartala",03812411011,sdmgovtmusiccollege@gmail.com,http://www.sdmgovtmusiccollege.in/,"Lichubagan,Agartala,Tripura(W), Pin-799006"
"SXCMT Patna Contact Number, Address & Location Map, Patna",0612-2560429,contactus@xaviercollegepatna.org,http://www.xaviercollegepatna.org/,ST. XAVIER'S COLLEGE Digha GhatPatnaBiharIndiaPIN - 800011
"Sri Rudra Gowda Patil Government First Grade College Bagalkot Contact Number, Address & Location Map, Bagalkot",08425 - 275427,gfgcbilagi@gmail.com,http://rpgfgcbilagi.org/,"Bilagi-587116, Dist-Bagalkote  Karnataka State India"
"Govt. First Grade College (GFGCU), Uppinangady Contact Number, Address & Location Map, Uppinangady",91-8251-251132,uppinangadycollege@yahoo.co.in,http://www.gfgcuppinangady.org/,"Uppinangady, Puttur Taluk, D.K -574241"
"Govt. College For Women (GCW), Chikkaballapura Contact Number, Address & Location Map, Chikkaballapura",08154 - 255588,principalgcw@gmail.com,http://www.gcwchintamani.edu.in/,"Chikkaballapur District, Chintamani - 563 125, Karnataka, India"
"Government First Grade College (GFGC), Haveri Contact Number, Address & Location Map, Haveri",083752 28401,gfgcByadgi@gmail.com,http://www.gfgcbyadgi.co.in/,"Rattihalli Road Byadgi, Karnataka 581106"
"Government First Grade College (GFGC), Shimoga Contact Number, Address & Location Map, Shimoga",8185 242476,gfgcr12@gmail.com,http://www.gfgcripponpet.org,"Ripponpet - 577426, Hosanagara Taluk,. Shimoga Dist."
"Gramodaya P.G. College & Research Institute Contact Number, Address & Location Map, Moradabad",09837781554,apkgram@gmail.com,http://www.gramodayapgcollege.org.in/,"Amarpurkashi, Bilari, Moradabad- 202411, Uttar Pradesh, N.H. 93 (Moradabad- Agra National Highway)"
"Govt Chhatrasal PG College Contact Number, Address & Location Map, Panna",07732-252020,hegcpgcpan@mp.gov.in,http://www.mpcolleges.nic.in/panna/,"Government Chhatrasal P.G.College Panna, Madhya Pradesh."
"Shri Kamlnath Singh Degree College Contact Number, Address & Location Map, Azamgarh",05466-230559,knsbarohi@gmail.com,http://sknsmahavidyalaya.org/aboutus.html,"Brohi , Fttehpur , Azamgarh"
"Kanpur Vidya Mandir Mahila (P.G.) Mahavidyalaya Contact Number, Address & Location Map, Kanpur",512 - 2557667,mail@kvmpgcollege.in,http://www.kvmpgcollege.in/index.php,"7/147, Swaroop Nagar Kanpur - 208002 (UP) India"
"Gokul Das Hindu Girls College Contact Number, Address & Location Map, Moradabad",91-591-2471047,gokuldas152@gmail.com,http://www.gdhgcollege.com/contact.html,"Gokul Das Hindu Girls College,Gokuldas Road,Moradabad-244001 (U.P.) INDIA"
"Digital Institute of Science and Technology Contact Number, Address & Location Map, Chhatarpur",91-8120859899,info@distchhatarpur.com,http://distchhatarpur.com/,"Nowgong Road, Near Reliance Petrol Pump, Narayanpura Road, NH 75, Chhatarpur, Madhya Pradesh 471001"
"Madhav Rao Sapre Government College Contact Number, Address & Location Map, Damoh",07601 - 281402,gdcpatharia@rediffmail.com,http://www.mpcolleges.nic.in/gdcpatharia/courses.htm,"Madhav Rao Sapre Government College Damoh Road, Patharia District Sagar, Madhya Pradesh (INDIA)"
"Shri Sai Baba Kanya Mahavidayalay Contact Number, Address & Location Map, Sitapur",05862209303,ssbkm.stp@gmail.com,http://ssbkmv.org.in/,"Dharnag, Shahamholi-Sitapur"
"Smt. Fulehra Smarak Mahila Mahavidyalaya Contact Number, Address & Location Map, Balia",05491-225119,admin@fuleharacollege.org,http://www.fulehracollege.org/index.htm,"Kamatailla, Rasara, Ballia, U.P."
"Nehtaur Degree College Contact Number, Address & Location Map, Bijnor",01344-260602,info@nehtaurcollege.com,http://nehtaurcollege.com/Index.aspx,"Nehtaur Degree College, Kotwali Road, Nehtaur (Bijnor)- Uttar Pradesh (India)"
"Rajnath Mahavidyalaya Contact Number, Address & Location Map, Mau",9919207877,principal@rajnathcollege.org.in,http://www.rajnathcollege.org.in/,"Village-Shukulpatti, Post-Kathtaranv, Distt.- Mau (U.P.), Pin 221602"
"D.A. V. P.G. College Contact Number, Address & Location Map, Gorakhpur",0551-2293727,info@davpgcgkp.org,http://davpgcgkp.org/,"Nasirabad, Buxipur, Gorakhpur - 273001"
"Ashok Mahavidyalaya Contact Number, Address & Location Map, Hardoi",91-05144-232232,viveksingh2011@gmail.com,http://www.ashokmahavidyalaya.org/aboutus.html,Ganj Moradabaad ( Unnao) (U.P.) India.
"AP Gupta & Srimati Geeta Devi Mahila mahavidyalaya Contact Number, Address & Location Map, Gorakhpur",0551 - 2238411,apgic@gmail.com,http://www.apgmmv.in/,"Kasba Sangrampur (Unwal), Gorakhpur (U.P.)"
"Sri Sharada College Contact Number, Address & Location Map, Udupi",(08254) 237229,sharadacollegebsr@yahoo.com,http://www.sharadacollegebasrur.com,Basrur - 576211 Kundapura Taluk Udupi Dist. Karnataka State
"Shubhi Devi Mahila Degree College Contact Number, Address & Location Map, Sant Kabir Nagar",09450868048,principal@sddcollege.org,http://www.sddcollege.org/,"Khalilabad, Sant Kabeer Nagar Uttar Pradesh"
"Rajiv Gandhi D.A.V. Degree College Contact Number, Address & Location Map, Banda",05192-225221,info@rgdcollege.org,http://www.rgdcollege.org/index.html,"D.A.V.Collage Road Near C.I.D. Office Mardan naka Manohari Gaung, chouk Bazar Banda, Swaraj Colony, Civil Lines, Banda, Uttar Pradesh 210001"
"GRC Sangrur Contact Number, Address & Location Map, Sangrur",01672-234133,gcsangrur@gmail.com,http://www.ranbircollegesangrur.org/,"Government Ranbir College, Sangrur (Punjab)"
"Shri Swami Naga Ji Balika Degree College Contact Number, Address & Location Map, Hamirpur(Up)",094151 25290,nagajicollege@rediffmail.com,http://www.shrinagajicollege.org.in/index.htm,"Pandhari Road, Bharwa Sumerpur, Hamirpur, Sumerpur, Uttar Pradesh 210502"
"Shri Agrasen Kanya Mahavidyalaya Contact Number, Address & Location Map, Korba",07759-230885,agrasencollege1999@gmail.com,http://agrasencollege.in/index.html,"DARRI ROAD KORBA ,PIN : 495-678, Chhattisgarh"
"Sant Lakhan Das (Naga Baba) Pachotter Degree College Contact Number, Address & Location Map, Gazipur",0548-2250044,admin@sldpcollege.org,http://www.sldpcollege.org/affiliation.html,"Tapeshwari Nagar, Mardah, Gazipur, Uttar Pradesh"
"Goverment Degree College Contact Number, Address & Location Map, Pulwama",+91-1933-242391,gdcpulwama@gmail.com,http://www.dcpulwama.edu.in/Home.aspx,"Newa Road, Pulwama ,J&K - 192301"
"Mudalgi Education Society s Arts and Commerce College Contact Number, Address & Location Map, Belgaum",08334-251238,mudalgi_college@rediffmail.com,http://www.mesaccmudalgi.org,"Belgaum Karnataka ,India."
"K.P. National College Of Arts And Science Contact Number, Address & Location Map, Dindigul",+91   4543-2652,kpncollege@gmail.com,http://kpnationalcollege.com/,"K. P. National College,Aanaapirivu, Konnampatti – 624 202. Batlagundu, Dindigul District, Tamilnadu, INDIA."
"Indira Gandhi Government College Contact Number, Address & Location Map, Fatehabad",01692-220114,gctohana@gctohana.gov.in,http://gctohana.gov.in/,Tohana-125120 (Haryana)
"School of Social Work Contact Number, Address & Location Map, Mangalore",0824-2435791,sswroshni@gmail.com,http://www.sswroshni.in/,"Roshni Nilaya, Mangalore- 02, Karnataka - India"
"Govt. Maharshi Valmiki College Contact Number, Address & Location Map, Kanker",+91 7850 252352,info@gdcbhanupratappur.com,http://www.gdcbhanupratappur.com/index.php,Bhanupratappur  -  Chhattisgarh INDIA
"Mount Tiyi Govt. College Contact Number, Address & Location Map, Wokha",91-9436000984,mtcwka@gmail.com,http://mounttiyicollege.com/node/78,Wokha : Nagaland
"S.D. Jain Girl's College Contact Number, Address & Location Map, Dimapur",03862-2232754,sdjgc1993@yahoo.in,http://sdjaingirlscollege.com/,Jain Temple Road (Near DMC Office) DimapurNagalandPIN: 797112
"Govt. Mini Mata Girls College Contact Number, Address & Location Map, Baloda Bazaar",07727-223074,mail@mmgirlscollege.com,http://www.mmgirlscollege.com/,"Baloda Bazar, Distt - Baloda Bazar - Bhatapara (C.G.)"
"Kamakhya Ram Barooah Girls' college Contact Number, Address & Location Map, Guwahati",0361-2478756,krbcollege.1@rediffmail.com,http://krbgirlscollege.com/,FatashilP.O-BharalumukhGuwahati-781009
"Handique Girls' College Contact Number, Address & Location Map, Guwahati",+91-361-2543793,hgcollege75@gmail.com,http://www.hgcollege.org/,Handique Girls' CollegeDighali Pukhuri WestGuwahati -781001
"Remuna Degree College Contact Number, Address & Location Map, Balasore",06782-224399,remunadegreecollege@gmail.com,http://www.remunadegreecollege.org/index.php,AT/PO-Remuna  Dist: Balasore Pin: 756019
"Sri Sarada College for Women (SSCW), Tirunelveli Contact Number, Address & Location Map, Tirunelveli",0462 - 2520129,srisaradatvl@gmail.com,http://srisaradacollege.org/,Sarada NagarAriyakulamMaharajanagar (P.O) Tirunelveli-11.
"Jaintia Eastern College Contact Number, Address & Location Map, Jaintia Hills",03655-230003,je_college@yahoo.co.in,http://www.jecollege.org/,Khliehriat East Jaintia Hills District Pin Code: 793200
"Sri Vaagdevi Degree College Contact Number, Address & Location Map, Karimnagar",08727252722,info@srivaagdevi.in,http://srivaagdevi.in/courses.php,"14-33/1  Super  Bazar Chowrasta, Huzurabad-505 468, Karimnagar District, Telangana"
"Dalgoma Anchalik College Contact Number, Address & Location Map, Goalpara",03663-288032,demo@gmail.com,http://www.dalgomaanchalikcollege.net/course.php?pid=hist,"P.O-Matia Dist-Goalpara, Assam Pin-783125"
"Krishnaji Joshi Shikshashastri Mahavidyalaya Contact Number, Address & Location Map, Akola",0724-2489964,sses.bed@gmail.com,http://www.kjmahavidyalay.org,"Keshav Nagar, Akola - 444004, Maharashtra"
"M.S. College Of Law Contact Number, Address & Location Map, Thane",25490909,principal.mscollege.law@gmail.com,http://www.hewscity.com/mslawcollege/,"Maulana Hasrat Mohani Rd, Greenfield Housing Society, Kausa, Mumbra, Thane, Maharashtra 400612"
"Government Girls Degree College (GGDC), Nainital Contact Number, Address & Location Map, Nainital",05946-284518,ggdchldntl@rediffmail.com,http://www.ggdchld.com:9090/ggdchld/fm_home.do?name=home,HALDWANI (NAINITAL) UTTARAKHAND.
"Madhya Kamrup College Contact Number, Address & Location Map, Barpeta",0856-12345,info@mkcollege.ac.in,http://mkcollege.ac.in/,"Subha, Chenga Post Office, Barpeta District, Assam - 781305"
"Ram Naval Singh Smarak P.G College Contact Number, Address & Location Map, Moradabad",547-2336334,rns_sm02@yahoo.com,http://www.rnsspgcollege.org.in/,Post- Chiraiyakot City- Mau Tehsil-Mohammadabad District- Mau                State-U.P. Pin Code-276129
"Holy Cross College for Women Contact Number, Address & Location Map, Hyderabad",23026907,hcrossbhel@gmail.com,http://www.holycrosscollegebhelhyd.com/index.html,"HOLY CROSS COLLEGE FOR WOMEN B.H.E.L.,Township, Ramachandrapuram, Hyderabad - 502 032"
"Haflong Government College Contact Number, Address & Location Map, Haflong",03673 - 236292,hgcprincipal@yahoo.in,http://www.haflonggovtcollege.org/,"College Road, Haflong, Dist- Dima Hasao, Assam-788819"
"Chanda Kanthaiah Memorial Arts & Science College Contact Number, Address & Location Map, Warangal",0870 256 5968,ckmcollege@yahoo.com,http://ckmcollege.com/,"Desaipet Rd, Deshaipet, Warangal, Telangana 506006"
"Government Post Graduate College (GPGC), Almora Contact Number, Address & Location Map, Almora",05966-244447,pgcdwarahat@yahoo.in,http://gpgcdwarahat.in/about-us/,"Govt. P.G. College, Dwarahat,  Almora (Uttarakhand), INDIA"
"Vidyawati Devi Mahila Mahavidyalaya Contact Number, Address & Location Map, Deoria",91.9005269384,sanjeevbagnetwork@gmail.com,http://www.vdmcollege.com,Damodarpur Atrauli Chakmokam Ali Salempur
"Kedar Nath Sanskrit Mahavidyalaya Contact Number, Address & Location Map, Varanasi",0542-2612631,knsmv.goppur@gmail.com,http://knsmv.com/,"Vill- Goppur, P.O. Saraiya No. 1 Cholapur Distt. Varanasi- 221101 (U.P)"
"RSKS Jaipur Contact Number, Address & Location Map, Jaipur",0141-2760686,principaljp.in@gmail.com,http://rsksjaipur.ac.in/,"Gopal pura Bypass,Triveni Nagar Jaipur,Pin (302018)"
"Ch. Bansi Lal Govt. College Contact Number, Address & Location Map, Bhiwani",01252-258208,gcloharu@gmail.com,http://www.gcloharu.com/about.php,"Ch. Bansi Lal Govt College Loharu, Distt. - Bhiwani Haryana - 127201"
"Government Degree College for Women (GDCW), Warangal Contact Number, Address & Location Map, Warangal",919866146632,gdcyellandu.jkc@gmail.com,http://gdcyellandu.org/,"Kothagudem Road Srinagar, Laxmidevipalle Rural Yellandu, Telangana 507123"
"Saraswati Gurukul Vidyapeeth Contact Number, Address & Location Map, Varanasi",0542-209044,sgvm2012@gmail.com,http://sgvm.in,"Munari Varanasi, Uttar Pradesh, India."
"R.B. Madkholkar College Contact Number, Address & Location Map, Kolhapur",02320-224661,rbmcollegechand@gmail.com,http://www.rbmcollege.ac.in/WebPages/ContactUs.aspx,AT/PO - CHANDGADTAL - CHANDGADDIST - KOLHAPURMAHARASHTRAINDIA.\PIN - 416509.
"Presentation College of Applied Sciences Ernakulam Contact Number, Address & Location Map, Ernakulam",0484-2485400,presentationcollege2002@gmail.com,http://www.presentationcollege.ac.in/,"Presentation College of Applied Sciences, Manancherikunnu, Puthenvelikara P.O. Ernakulam Dist. , Kerala - 683594"
"DSCW Chandigarh Contact Number, Address & Location Map, Chandigarh",(172) 2603497,info@dscw45.com,http://www.dscw45.com/index.php,"Dev Samaj College for Women Sector 45 B, Chandigarh."
"B.D. College Contact Number, Address & Location Map, Ahmedabad",079-25500004,bdarts@gujaratlawsociety.org,http://bdartscollege.org/,"Opp. Dinbai Tower, Lal Darwaja-380001, Ahmedabad."
"Desai Chandulal Manilal Arts and Commerce College Contact Number, Address & Location Map, Viramgam",02715- 233613,dcmcollege@rediffmail.com,http://dcmcollege.org/index.php,"Mandal Road Viramgam, Gujarat 382150 India"
"Shripatrao Chougule Arts & Commerce College Contact Number, Address & Location Map, Kolhapur",02328-254227,contact@shripatraocollege.com,http://www.shripatraocollege.com/Default.aspx,Tal - PanhalaDist - Kolhapur (Maharashtra) 416 230
"Government College (GC), Kottayam Contact Number, Address & Location Map, Kottayam",0481 2363116,gckottayam@gmail.com,http://gckottayam.ac.in,"Government College Kottayam Nattakom P O Kottayam - 686013 Kerala, India."
"Sankardev College Contact Number, Address & Location Map, Shillong",0364 222 3604,sankardevcollege@gmail.com,http://www.sankardevcollege.com/more.php?category=home&id=6#,BishnupurShillongMeghalaya 793004
"Government Sanskrit College Contact Number, Address & Location Map, Solan",+91 1792 223550,gscsolanhp@gmail.com,http://www.gscsolanhp.com/,"Government Sanskrit College, Below Thodo Ground, Solan (H.P.) - 173212"
"BGCW Puducherry Contact Number, Address & Location Map, Puducherry",0413-2213504,bgcwoffice@yahoo.com,http://bgcw.puducherry.gov.in/,MuthialpetPuducherry U.T. - PIN 605003
"St. Thomas College (STC), Kottayam Contact Number, Address & Location Map, Kottayam",04822-212317,principal.stc@gmail.com,http://www.stcp.ac.in/index.php,ARUNAPURAM P.O. KERALA   686 574
"GC Shimla Contact Number, Address & Location Map, Shimla",01783 237530,gctheog123@gmail.com,http://www.gctheog.in/index.html,"Government Degree College, TheogrnDistrict Shimla (Himachal Pradesh) INDIA-171201"
"Pavanatma College Contact Number, Address & Location Map, Idukki",04868-263235,aruun.v@gmail.com,http://www.pavanatmacollege.org,"Murickassery, P.O Idukki, Kerala, India-685604"
"Arts & Commerce College (ACC), Surendranagar Contact Number, Address & Location Map, Surendranagar",02774-224319,dhansura_college@yahoo.com,http://www.dpcbl.org/,"Dhansura - 383310  Dist. Sabarkantha  Gujarat, India."
"CSC Satara Contact Number, Address & Location Map, Satara",02162/234678,chhshiv@dataone.in,http://www.erayat.org/cscs/,"CHHATRAPATI  SHIVAJI  COLLEGE,  SATARA,CAMP – SATARA  PIN- 415 001(MAHARASHTRA)"
"Adarsh Janta Mahavidyalaya Contact Number, Address & Location Map, Lakhimpur",05872- 296097,ajm.Devkalikheri@gmail.com,http://www.ajdc.in/index.aspx,"Adarsh Janta Mahavidyalaya Devkali, Lakhimpur Kheri Uttar Pradesh, India."
"Dhing College Contact Number, Address & Location Map, Nagaon",03672-260500,info@dhingcollege.in,http://www.dhingcollege.in/,"Nagaon, Assam 782123, India"
"Government Degree College (GDC), Hardoi Contact Number, Address & Location Map, Hardoi",05853-262344,principal@gdcpihani.org,http://www.gdcpihani.org/index.php,"Government Degree College, Pihani, Hardoi, (U.P.)"
"Janta Mahavidyalaya Contact Number, Address & Location Map, Kanpur",91-9919291490,jmvgaurikaran@gmail.com,http://jmvgaurikaran.org/index.html,"Janta Mahavidyalaya, GauriKaran, Kanpur Dehat"
"Tingkhong College Contact Number, Address & Location Map, Dibrugarh",0374 - 279706,principal@tingkhongcollege.edu.in,http://tingkhongcollege.edu.in/,Tingkhong College Tingkhong Assam 786612
"Jorhat College Contact Number, Address & Location Map, Jorhat",0376/2301894,principaljorhatcollege@gmail.com,http://www.jorhatcollege.in/,"M.G.Road, Na-Ali Jorhat, Assam, IND Pin-785001"
"Bihpuria College Contact Number, Address & Location Map, Lakhimpur",03752-263284,hazarika.amulya@yahoo.in,http://bihpuriacollege.org/,P.O.:-Bihpuria District:-Lakhimpur (Assam) Pin:-784161
"St. Joseph s College (SJC), Idukki Contact Number, Address & Location Map, Idukki",+91 4862 252043,mail@stjosephscollegemoolamattom.org,http://www.stjosephscollegemoolamattom.org/Home.aspx,"Moolamattam Arakkulam - 685 591 Idukki Dt, Kerala, India"
"Sankardeva Mahavidyalya Contact Number, Address & Location Map, Lakhimpur",0360-2266939,sdm06@rediffmail.com,http://sankardevamahavidyalaya.co.in/,"Sankardev Mahavidiyalaya Lakhimpur, Pathali Pahar, Assam"
"Ramwati Devi Narayana College Contact Number, Address & Location Map, Kanpur",9415432283,ramwati07@yahoo.in,http://www.rdnmvasalatganj.org/contactus.html,"RAMWATI DEVI-NARAYAN MAHAVIDYALAYA              ASALATGANJ, RAMABAI NAGAR (Kanpur Dehat)             STATE- UTTAR PRADESH, INDIA"
"Mgsm's Arts Science & Commerce College Contact Number, Address & Location Map, Jalgaon",91 2586 220140,mgtsm_asc@yahoo.com,http://www.mgsmasccollegechopda.org/,"(At/Po)- CHOPDA, Dist – Jalgaon, Maharashtra – 425107, INDIA."
"Babu Ram Pal Singh Mahavidyalya Contact Number, Address & Location Map, Moradabad","0591-2248589,",principal@brpdcthakurdwara.com,http://www.brpdcthakurdwara.com/,"Thakur Dwara, Moradabad"
"D.C.B. Girls College Contact Number, Address & Location Map, Jorhat",0376 237 1031,jinajrt@gmail.com,http://www.dcbgirlscollegejorhat.org,"AT Rd, Tarajan, Jorhat, Assam 785001"
"R.S. Degree Government College Contact Number, Address & Location Map, Kanpur",+91 -05112-2264,rsahaikn27@gmail.com,http://rsgdc.in/,Bairi - Shivrajpur Kanpur - 209205 (UP) India
"Iqra Education Society's H. j. Thim College Of Arts & Science Contact Number, Address & Location Map, Jalgaon",(0257)2212725,hjthim@iqrahjthim.com,http://iqrahjthim.com/,"Haji Gulam Nabi Nager,Mehrun, Jalgaon."
"RLSI Belgaum Contact Number, Address & Location Map, Belgaum",91 0831 2420435,rlsi_bgm@rediffmail.com,http://www.rlscinstitute.org/About_RLSI.htm,"College Road, Belgaum – 590001                         Karnatak State. India"
"Shri. Vitthalrao Shankarrao Naik Arts, Commerce and Science College Contact Number, Address & Location Map, Jalgaon",02584-250447,principalvsn_rvr@yahoo.in,http://svsncollegeraver.org/,"Shri. Vitthalrao Shankarrao Naik Arts, Commerce and Science College, Raver. Burhanpur Road, Taluka – Raver. Dist – Jalgaon. ( M. S. ) Pin :425 508."
"DNCVP Jalgaon Contact Number, Address & Location Map, Jalgaon",(0257) 2274302,cswjal@gmail.com,http://www.dncvp.org/CSW/index.htm,"Ajantha Road, Kusumba, Jalgaon -425 003"
"Jai Hind Educational Trust's Zulal Bhilajirao Patil College Contact Number, Address & Location Map, Dhule",02562 -222343,jaihind@jaihindcollege.ac.in,http://www.jaihindcollege.ac.in/,"Z.B.Patil road, Deopur - 424 002  Dhule. (MS) India."
"The Shirpur Education Socitey's Smt. H. R. Patel Arts Mahila College Contact Number, Address & Location Map, Dhule",(02563) 255302,hrpmahila302@gmail.com,http://www.hrpamcollege.org/index.php,"Shirpur, Dist - Dhule, M.S., INDIA 425 405"
"Bi Bi Raza Degree College For Women Contact Number, Address & Location Map, Gulbarga","267587, 640002",info@bbrdc.com,http://www.bbrdc.org/,"Khaja Colony Roza-e-Buzrga Gulbarga-585104, Karnataka"
"Ramadhin Singh Girls' Degree College Contact Number, Address & Location Map, Lucknow",0522 - 4114101,principalramadheen67@gmail.com,http://www.ramadheendegreecollege.com/index.html,BabuganjNear IT-CrossingFaizabad RoadLucknow - 226020Uttar Pradesh
"Namrup College Contact Number, Address & Location Map, Dibrugarh",0374-2503226,principalnamcol@gmail.com,http://namrupcollege.edu.in,P.O Parbatpur Dist.- Dibrugarh State-Assam 786623
"S.P.U. College Contact Number, Address & Location Map, Pali",02938 - 236632,collegespu@rediffmail.com,http://www.spucollegefalna.com/,"Post Box No. - 15, Falna - 306116, Dist. - Pali (Rajasthan) INDIA"
"Government First Grade College (GFG), Bagalkot Contact Number, Address & Location Map, Bagalkot",08353-230248,gfgcrb@gmail.com,http://gfgcbanahatti.co.in,"Rabkavi-Banahatti,Bagalkot, Karnataka,India."
"Government First Grade College (GFGC), Hassan Contact Number, Address & Location Map, Hassan",+91-0817-2232946,gfcwhsn@gmail.com,http://gfgc.kar.nic.in/hassan-women/,"Holenarasipura , Hassan -Dist,  Karnataka."
"D.N.C.V.P's Arts and Science College Contact Number, Address & Location Map, Jalgaon",2234928,info@dncvp.org,http://dncvp.org/ASCCollege/index.htm,"Dhanaji Nana Chaudhari Vidya Prabodhini's Arts and Science College Block -F, Second Floor , Old B. J. Market Jalgaon-425001."
"DIET Bijnor Contact Number, Address & Location Map, Bijnor",01345-245054,dietnoorpur@gmail.com,http://www.dietnoorpur.com/index.aspx,"Block Bye-Pass, Bijnor Road, Noorpur, Distt. Bijnor-246734"
"Kandaswami Kandar's College Contact Number, Address & Location Map, Namakkal",04268 -220255,contact@kkcedu.in,http://kkcedu.in/,"KANDASWAMI KANDAR’S COLLEGE, VELUR, P-VELUR (T.K), NAMAKKAL (D.T), PIN CODE- 638182. TAMILNADU, INDIA."
"Govt. Sant Rameshwar Gahira Guru Ji College Contact Number, Address & Location Map, Jashpur",07769-210234,govtcbagicha@gmail.com,http://govtsrggjcollegebagicha.in/,Govt Sant Rameshwar Gahira Guru ji College Bagicha Dist- Jashpur  (C.G.)
"Govt. First Grade College (GFGC), Udupi Contact Number, Address & Location Map, Udupi",0820 - 2583275,yg2958@gmail.com,http://www.gfgcudupi.org/index.htm,"GOVERNMENT FIRST GRADE COLLEGE AND CENTRE FOR PG STUDIES THENKANIDIYOOR, UDUPI - 576 106"
"Patliputra College of computer Science and Management Contact Number, Address & Location Map, Patna",9334497274,pccm.mu.2011@gmail.com,http://www.pccmpatna.org/,"MATA  KHUDI  LANE NEAR MAHENDRU POST OFFICE, PATNA – 800 006"
