College Name,Contact no,Email,Website,Address
"Shiv Dev Degree College Contact Number, Address & Location Map, Morena",903989572,http://shivdevdegreecollege.com/index.aspx,"Infront of Shekhpur Fatak, Main Road Kailarash, Dist. Morena (M.P.)",
"Shriram College of Agriculture Contact Number, Address & Location Map, Solapur",02185274133,shriramagripaniv@gmail.com,http://www.shriramagripaniv.com/,Malshiras District:- Solapur Pin: 413113
"Shri Dnyanesh Mahavidyadlaya Contact Number, Address & Location Map, Chandrapur",91 - 7178   258,dnyaneshmahavidyala@rediffmail.com,http://www.dmvnawargaon.com,Nawargaon Tah. Sindewahi Dist. Chandrapur (M.S.) India. Pin 441223
"Smt. N.P. Savithramma Govt. College For Women Contact Number, Address & Location Map, Chittoor",08572-241091,npsgc@rediffmail.com,http://www.npsgcwctr.in/,SMT.N.P.SAVITHRAMMA GOVT. COLLEGE FOR WOMENCHITTOOR - 517 002ANDHRA PRADESH
"Shree Cloth Market Institute of Professional Studies Contact Number, Address & Location Map, Indore",0731 - 2410280,scmips@scmips.in,http://www.scmips.in/Default.aspx,"‘Vidya Parisar’, 70 Ganeshganj, Bada Ganpati Area, INDORE - 452 002"
"Amar Singh College Lakhaoti Contact Number, Address & Location Map, Bulandshahr",05732-236660,mail@aspgcollege.com,http://aspgcollege.com/index.php,Amar Singh College Lakhaoti Bulandshahr (U.P.)
"Shri Durga Ji PG College Contact Number, Address & Location Map, Azamgarh",admin@sdpgc.org.in,http://www.sdpgc.org.in,"Chandeshwar, Azamgarh (UP),India.",
"Padmabhushan Vasantdada Patil College Contact Number, Address & Location Map, Beed",(02444) 242067,pvp_patoda@rediffmail.com,http://www.pvpcollegepatoda.org/,"Padmabhushan Vasantdada Patil College, Patoda. Tq. Patoda. Dist. Beed- 414 204 (Maharashtra)"
"Mizoram University Contact Number, Address & Location Map, Aizawl",+91-0389-2330654 / 2330642,registrar@mzu.edu.in,http://www.mzu.edu.in/#,
"JIS University, Kolkata Contact Number, Address & Location Map, Kolkata",+91-3325636677,admissions@jisuniversity.ac.in,https://www.jisuniversity.ac.in/,"81,Nilgunj Road,Agarpara, Kolkata"
"Centre for Management Studies - JISCE Contact Number, Address & Location Map, Nadia","+91 33 2582 2865 , 2580 8640",info_cmsjis@jisgroup.org,http://jissb-cms.ac.in/,Block APhase IIIPO. KalyaniDist. Nadia - 741235W.B
"Amity University, Lucknow Contact Number, Address & Location Map, Lucknow","+91-522-2399418, +91-81-760-36599, +91-8176050071/72/73/74",admissionslko@amity.edu,http://www.amity.edu/Lucknow,"Malhaur (Near Railway Station), Gomti Nagar Extension,  Lucknow, Uttar Pradesh 226010."
"VIT Vellore Contact Number, Address & Location Map, Vellore",0416 - 2243091,info@vit.ac.in,https://vit.ac.in/,"Gorbachev Rd, Vellore, Tamil Nadu 632014"
"Chhatrapati Shivaji College of Agriculture Contact Number, Address & Location Map, Sindhudurg",(02362) 228909,http://cscako.com/activities.html,"Kirlos, Oros, Sindhudurg",
"Ropar Institute of Management & Technology Contact Number, Address & Location Map, Ropar",+91 1881-242804,info@roparimt.in,http://www.roparimt.in/contact_us.php,"Village Shekhupur, Ropar-Bela Road Ropar, Near Chandigarh."
"Miri Piri Khalsa College Contact Number, Address & Location Map, Barnala",01679275818,mpkcbhadaur@gmail.com,http://miripirikhalsacollege.in/,"Miri Piri Khalsa College Bhadaur Bhagta Road, Bhadaur-Barnala (PB)"
"Himalayan Institute of Technology Contact Number, Address & Location Map, Dehradun","9411558989, 9411557070, 9411557979",hitdoon@gmail.com,https://hitdoon.com/,"""1st Campus- Himalayan Institute of Technology, Haridwar  Road, Near Central Excise Office , Dehradun  2nd Campus- Village Asthal, Maldevta Road, PO- Maldevta Raipur Dehradun"""
"TD College Jaunpur Contact Number, Address & Location Map, Jaunpur",+91-5452-260939,principaltdc1914@gmail.com,http://tdcollege.org/,"NH 56, Husainabad, Husainabad, Jaunpur, Uttar Pradesh-222002, India"
"Sarojini Naidu Government Girls Post Graduate(Autonomous) College Contact Number, Address & Location Map, Bhopal",+91-755-2552560,hegsngpgcbho@mp.gov.in,http://snpgcollege.in/,"Shivaji Nagar, Bhopal, Madhya Pradesh, India -462016"
"CM Bhopal Contact Number, Address & Location Map, Bhopal",91 755 4221121,http://chanakyacollege.com/,"Chankya Mahavidyalaya 11-12, Mandakni Society, Kolar road, Bhopal- 462042",
"National P.G. College Contact Number, Address & Location Map, Gorakhpur",+9105525-280079,npgcollegebarahalganj@gmail.com,http://www.npgcollegebarahalganj.org/index.aspx,"National P.G. College Barahalganj, Gorakhpur (U.P.), India."
"Govt. Danteshwari P.G. College Contact Number, Address & Location Map, Dantewada",07856-252003,dpkurre2013@gmail.com,http://pgcollegedantewada.com/,"Govt. Danteshwari P.G. College, Dantewada, District - Dakshin Bastar, Dantewada (C. G.)"
"Bharathidasan University Constituent Arts and Science College Contact Number, Address & Location Map, Tiruchirappalli",91 431  2407040,reg@bdu.ac.in,http://www.bdu.ac.in/index1.php,"Palkalaiperur  Tiruchirappalli Tamil Nadu, India  PIN: 620024"
"Glocal University Contact Number, Address & Location Map, Saharanpur","+91-1800 212 2434, +91-8392939386",info@theglocaluniversity.in,http://www.glocaluniversity.edu.in,"Delhi-Yamunotri Marg (State Highway 57), Mirzapur Pole, Dist - Saharanpur, U.P. - 247121, India"
"Khalsa College (KC, KC Patiala, KC College, KC College Patiala, GSSDGS Khalsa College, GSSDGS Khalsa College Patiala, ), Patiala Contact Number, Address & Location Map, Patiala",+91-9888169226,khalsacollegepatiala@gmail.com,http://www.khalsacollegepatiala.org/about-intitute/about-us,"Patiala, Punjab"
"Dhanaji Nana Mahavidyalaya Contact Number, Address & Location Map, Jalgaon",02585 - 245236,dnmfaizpur@gmail.com,http://www.dnmfaizpur.org/,"Nehru Vidyanagar, A/ P - Faizpur,  Tal.- Yawal, Dist.- Jalgaon. Maharashtra, Pin - 425 503"
"Natraj Institute of Education & Technology Contact Number, Address & Location Map, Bulandshahr",infoniet4@gmail.com,http://www.nietputha.com/,"Bulandsheher,UP-203001",
"Nav Jeevan Kisan Degree College Contact Number, Address & Location Map, Meerut",9758442004,info@njkdegreecollege.org,http://www.njkdegreecollege.org/about.html,"Nav Jeevan Kisan Degree College,  Makhdumpur Road, Near Gangnahar, Mawana Distt.: Meerut U.P.- 250401"
"MM Group of Institutions Contact Number, Address & Location Map, Ambala",1800-3000-5221,admission@mmambala.org,http://mmambala.org/institutions/page_info/MM_Group_of_Institutions,
"Dr. K.N. Modi University Contact Number, Address & Location Map, Jaipur","+91- 8875010040/ 15/ 8875037789, 1800-300-12010","pro@dknmu.org, admission@dknmu.org",http://www.dknmu.org,"INS-1 RIICO Industrial Area Ph-II, Newai, Disst. Tonk-304021"
"KL University Guntur Contact Number, Address & Location Map, Guntur","+91-8662577715,+91-8632399999",admissions@kluniversity.in,http://www.kluniversity.in,"K L Deemed to be University, Green Fields, Vaddeswaram,  Guntur District, A.P., INDIA.  Pincode : 522 502."
"NATIONAL INSTITUTE OF FOOD TECHNOLOGY ENTREPRENEURSHIP AND MANAGEMENT Contact Number, Address & Location Map, Kundli","+91-130-228-1101, +91-130-228-1020, +91-130-228-1101",admission@niftem.ac.in,http://www.niftem.ac.in,"Plot No. 97, Sector-56, HSIIDC Industrial Estate, Kundli, District Sonipat, Haryana-131028"
"MGCGV Satna Contact Number, Address & Location Map, Satna",mgcgv@rediffmail.com,http://www.mgcgvchitrakoot.com/,"Chitrakoot, Satna, Madhya Pradesh",
"Sapphire Group of Institutions Contact Number, Address & Location Map, Indore","+91-9711008852, +91-9770655222",info@sapphireinstitute.in,http://www.sapphireindore.com,"Gram- Borkhedi , Post u2013 Harsola, Tehsil u2013 Mhow Behind Govt. Veterinary College Dist u2013 Indore (Madhya Pradesh) Pin u2013 453 441"
"Mangalayatan University Contact Number, Address & Location Map, Aligarh","+91-9359-555-555, +91-9358-333-333",info@mangalayatan.edu.in,http://www.mangalayatan.in,"Mangalayatan University Campus - Extended NCR, 33rd Milestone Mathura-Aligarh Highway Beswan Aligarh-202145 (U.P) India."
"ITM University Gwalior Contact Number, Address & Location Map, Gwalior","+91-18002700031, +91-7773005063, +91-9425308942",admission@itmuniversity.ac.in,http://www.itmuniversity.ac.in,"AH-43, Bypass Turari, Jhansi Road, Gwalior, (M.P)-474001"
"Centurion University of Technology and Management, Paralakhemundi Contact Number, Address & Location Map, Paralakhemundi",+91-68152-22999,registrar@cutm.ac.in,http://www.cutm.ac.in,"AT- VILLAGE ALLURI NAGAR, P.O- R SITAPUR, VIA- UPPALADA, PARALAKHEMUNDI- 761211, DIST- GAJAPATI, ODISHA"
"Sri Sri University Contact Number, Address & Location Map, Cuttack","+91-7894424562, +91-7894424561",admissions@srisriuniversity.edu.in,http://www.srisriuniversity.edu.in,"Arilo-Godisahi, Ward No-3, Cuttack, Odisha"
"GURU NANAK COLLEGE BUDHLADA Contact Number, Address & Location Map, Mansa",0165 225 3146,gncbudhlada@yahoo.co.in,http://www.gncbudhlada.org,"NH-148B, Budhlada, Punjab 151502"
"Swami Vivekanand Institute of Engineering & Technology, Chandigarh Contact Number, Address & Location Map, Chandigarh",+91-1762507353,info@sviet.ac.in,http://www.sviet.ac.in,"Chandigarh - Patiala Highway ,Ramnagar, Near Banur, Rajpura, Distt. Patiala, Punjab-140601"
"PCTE Group of Institutes Contact Number, Address & Location Map, Ludhiana","+91-9814466955, +91-8968928855 , +91-9815267755",admissions@pcte.edu.in,http://www.pcte.edu.in,PCTE Group of Institutes- Baddowal Ferozepur Road Ludhiana-142021
"RTU Kota Contact Number, Address & Location Map, Kota",0744-2473861 /0744-2473015,director_uce@yahoo.in,http://www.rtu.ac.in,"Rajasthan Technical University, Rawatbhata Road, Kota - 324010"
"Lords University Contact Number, Address & Location Map, Alwar",+91-7229809999/+91-9024464304,info@lordsuni.edu.in,https://www.lordsuni.edu.in/,"Alwar-Bhiwadi-Delhi Highway, Chikani, Alwar"
"Shri Shivaji College of Horticulture Contact Number, Address & Location Map, Amravati",91-0721-2576109,clg_amt_shi@ssesa.org,http://shivajihorticulture.org/,"Rampuri Camp, Shivaji Nagar, Amravati. 444603 (M.S.)"
"Raiganj College (University College) Contact Number, Address & Location Map, Raiganj",03523 - 242570,principal_ruc1948@yahoo.com,http://www.raiganjcollege.ac.in/contact.html,"Raiganj, West Bengal, India - 733134"
"Nehru Arts & Science College Contact Number, Address & Location Map, Kasaragod",+91-467 2280335,nascollegekanhangad@gmail.com,http://nasc.ac.in/,"Padnekad (PO),  Kasaragod (Dist)  Kerala - 671314"
"Sanskriti Institute of Management & Technology Contact Number, Address & Location Map, Mathura",09358512345,enquiry@sanskriti.edu.in,http://www.sanskritiinstitutions.org/index.php?option=com_frontpage&Itemid=1,Campus28 K. M. StoneNH-2Mathura - Delhi HighwayChhataDistt. Mathura (U.P.) Pin - 281401
"Shri Sant Shankar Maharaj College of Agriculture (SSSMCA), Amravati Contact Number, Address & Location Map, Amravati",(07222) 231111,http://sssmcollegeofagri.com/,"Dhamangaon Rly, Amravati, Maharashtra 444709",
"RVS Technical Campus Contact Number, Address & Location Map, Coimbatore",+91  0422-2681123,rvsetgi@rvsgroup.com,http://www.rvstcc.ac.in/,
"Gochar Mahavidyalaya Contact Number, Address & Location Map, Saharanpur",01336-252229,gmvrampur@gmail.com,http://gocharmahavidyalaya.com/,"Rampur Maniharan, Saharanpur (U.P.)"
"Kashi Naresh Govt. P. G. College Contact Number, Address & Location Map, Bhadohi",+91-05414 - 250238,contact@kngpgc.in,http://www.kngpgc.in/,Gyanpur Bhadohi Uttar Pradesh India - 221304
"Kabi Samrat Upendra Bhanja College Contact Number, Address & Location Map, Ganjam",6821 240 467,http://www.ksubcollege.org/,"NH59, Bhanjanagar, Odisha 761126",
"IMMT Dehradun Contact Number, Address & Location Map, Dehradun",+91-9258041588,info@immtdoon.com,http://www.immtdoon.com/,"9-Old Survey Road,Dilaram Bazaroff Rajpur Road,Dehradun- 248001, UTTARAKHAND."
"MIMT Dehradun Contact Number, Address & Location Map, Dehradun",0135-6555677,minerva.dehradun@gmail.com,http://minervaindia.in/,"Minerva Institute of Management and Technology Manduwala Road,  Sudhowala, Chakrata Road,  Dehra Dun, India PIN- 248002"
"Dr.PDKV s College of Forestry Contact Number, Address & Location Map, Nagpur",0724-2258889,adfcakola@gmail.com,http://www.pdkv.ac.in/?page_id=3811#sthash.ZCqH7Ujc.dpbs,"Po.Krishi Nagar, Dr.P.D.K.V, Akola -444 104 Maharshtra, India"
"Dr.PDKV s College of Agriculture Contact Number, Address & Location Map, Nagpur",0712-2522621,adac_ngp@yahoo.com,http://www.pdkv.ac.in/?page_id=3739#sthash.bx2LMok7.dpbs,"Nagpur- 440001 Maharashtra, India"
"Polytechnic in Agriculture Contact Number, Address & Location Map, Amreli",0285 267 5104,http://www.jau.in/index.php/academics-top/polytechnics-top/polytechnics-4,"Junagadh district, Motibag, Gujarat 362001",
"Ganga Singh Mahavidyalaya Contact Number, Address & Location Map, Kannauj",05691-263935,ramveersingh9950@gmail.com,http://gscollege.org.in/index.html,"Sulatanpur, Saurikh, Kannauj"
"V.O. Chidambaram College Contact Number, Address & Location Map, Thoothukudi",2310275,veeocee@sancharnet.in,http://www.voccollege.ac.in/index.html,"Thoothukudi - 628008 Tamilnadu, india."
"ASC Amravati Contact Number, Address & Location Map, Amravati",07225 - 225095,info@asckurha.org,http://www.asckurha.org/Default.aspx,"Dhamangaon Road, Kurha, Tiosa, Amravati, Maharashtra 444601"
"CSMSS College of Agriculture Contact Number, Address & Location Map, Aurangabad",(0240)6646401,csmsspoly@gmail.com,http://csmss.org/college-of-agriculture.html,"Kanchanwadi, Paithan Road Aurangabad-431005(M.S)"
"PAAVENDHAR POLYTECHNIC COLLEGE Contact Number, Address & Location Map, Salem",04282-231646,paavendharptc@yahoo.co.in,http://www.paavendharinstitutions.com/Polytechnic/index.php,"Manivilundhan South Post, Attur-636 121, Salem District, Tamil Nadu, INDIA."
"Kunal Professional Education Academy Contact Number, Address & Location Map, Agra",dgigroup@rediffmail.com,http://www.kpeaagra.org,"NH - 3, Tehra, Gwalior Road, Agra, Uttar Pradesh",
"Bon Secours College for Women Contact Number, Address & Location Map, Thanjavur",(04362) 257 447,bonsecourscollege02@gmail.com,http://www.bonsecourscollege.org/index.php,"Vilar bypass, Thanjavur - 613 006. Tamilnadu, South India."
"Govt Kaktiya PG college Contact Number, Address & Location Map, Jagdalpur",07782-229340,kpgcjdp@gmail.com,http://www.gkpgcollegejdp.com/index.html,"Dharampura No.2, Jagdalpur , C.G.  Pin : 494001"
"Vasantrao Naik Gramin College Of Agriculture Contact Number, Address & Location Map, Nanded",02466-202020,vngca@gmail.com,http://www.agri-nehrunagar.com/,"Main Road Kurula, Nehru Nagar Tq.Kandhar Dist.Nanded"
"Sri Sankara School of Management and Computer Science Contact Number, Address & Location Map, Tiruchirappalli",0431 - 22416680,siva_sankarain@yahoo.co.in,http://sankaramgt.com/,"Railway Society Building,  Dindigul Road, Trichy - 620 001"
"SSAC Amravati Contact Number, Address & Location Map, Amravati",principal@ssacpdkg.org,http://ssacpdkv.org/,"Morshi Rd. Amravati, Maharashtra",
"Sakthi Polytechnic College Contact Number, Address & Location Map, Coimbatore",04256 246254,office@sakthitech.net,http://www.sakthitech.net/spc/,"Nachimuthupuram, Sakthinagar, Pin : 638 315."
"Gandhi Polytechnic College Contact Number, Address & Location Map, Erode",04295 263171,principalgpc@yahoo.com,http://gandhiinstitutions.org/polytechnic/index.php,"Gandhi Kalvi Nagar, Vinnapalli, Sathyanmangalam,  Erode District, Pincode-638402, Tamilnadu."
"Jawahar Lal Nehru Polytechnic Contact Number, Address & Location Map, Moradabad",05864 - 252262,jlnp_mahmudabad@yahoo.co.in,http://www.jlnpmahmudabad.com,"Mahmudabad, Uttar Pradesh 261203"
"Shee Dnyanesh Mahavidyalaya Contact Number, Address & Location Map, Chandrapur",91-7178-258328,dnyaneshmahavidyala@rediffmail.com,http://www.dmvnawargaon.com/index.php,Nawargaon Tah. Sindewahi Dist. Chandrapur (M.S.) India. Pin 441223
"Shri Shivaji College of Agricultural Biotechnology Contact Number, Address & Location Map, Amravati",0721-2660093,shivajibiotech@rediffmail.com,http://sscab.org/,"Shivaji Nagar, Amravati-444603(M. S.)"
"Manoharbhai Patel College of Agriculture Contact Number, Address & Location Map, Gondia",7187 202033,mbpatelagcollege@gmail.com,http://mpcagri.org/,"Hiratola, Tah-Goregaon, Dist-Gondia - 441 801,  Maharashtra, India"
"Panchsheel Mahavidyalaya Contact Number, Address & Location Map, Rae Bareli",9415954243,panchsheelcollegerbl@gmail.com,http://panchsheelcollegebed.org.in/about-us/,"Samrat Ashok Nagar, Itaura Bujurg Distt- Raebareli U.P.-229401"
"Vignan's Foundation for Science, Technology and Research (Deemed to be University) Contact Number, Address & Location Map, Guntur","+91-86323-44700/701, +91-86323-44777, +91-86323-44778",dean_adm@vignan.ac.in,http://www.vignan.ac.in,"Vignan's Foundation for Science, Technology & Research (Deemed to be University), Vadlamudi Guntur-522213 Andhra Pradesh"
"UIT Dehradun Contact Number, Address & Location Map, Dehradun",0135- 2772135,uit@uttaranchaluniversity.ac.in,http://uitdehradun.com/,"Uttaranchal Institute of Technology (UIT) C/O Uttaranchal University, Arcadia Grant, P.O. Chandanwari, Premnagar, Dehradun, Uttarakhand-248007 INDIA"
"Motherhood University (MHU), Roorkee Contact Number, Address & Location Map, Haridwar",1800 120 8667,admissions@mhu.edu.in,https://mhu.edu.in/,"Roorkee-Dehradun Road Village Karoundi  Post-Bhagwanpur Tehsil-Roorkee, District - Haridwar Uttarakhand - 247661"
"Lal Bahadur Shastri Vyavsayik Adhyayan Mahavidyalaya Contact Number, Address & Location Map, Harda",94793-82773,lbsharda@gmail.com,http://lbsharda.com/,"Handia Road, Harda (M.P.)"
"Institute of Technology & Management (ITM) Contact Number, Address & Location Map, Lucknow","+91-9984940001, +91-9792740002, +91-8601299222",contact@itmlucknow.com,http://www.itmlucknow.com/,"NH-24, Bakshi Ka Talab, Sitapur Road, Lucknow. (U.P.) [INDIA]"
"Baba Bariyar Shah Mahavidyalaya Contact Number, Address & Location Map, Sultanpur",9839815359,admin@bbscollege.org.in,http://www.bbscollege.org.in/index.htm,"Bharkhare, Sultanpur (U.P.)"
"Devraj Institute of Management and Technology Contact Number, Address & Location Map, Ferozepur",01632   243456,admn@devrajinstitutions.com,http://www.devrajinstitutions.com/AboutUs.aspx,"Devraj Group’s Technical Campus, Adjoining Dera Radha Swami, 4 KM Firozpur - Zira Road, Firozpur - 152001 (Punjab)"
"Kings Group of Institutions Contact Number, Address & Location Map, Barnala",896300741,kingscollege41@gmail.com,http://www.kgoibarnala.co/contact%20us.html,"Near Main Bus Stand,Patti Road,Barnala(P.b)"
"K.M.S. College of I.T. and Management Contact Number, Address & Location Map, Hoshiarpur",1883-289100,kmscollegedasuya@gmail.com,http://kmsdasuya.in/,"Ch. Banta Singh Colony, Ward no 7,    Balagan Road, Dasuya, Distt. Hoshiarpur Punjab, India    Pin 144205"
"Ganpat University Contact Number, Address & Location Map, Mehsana","+91-1800 2331 2345, +91-2762-226000, 286080",info@ganpatuniversity.ac.in,http://www.ganpatuniversity.ac.in,"Ganpat University Ganpat Vidyanagar Mehsana-Gozaria, Highway, Kherva, Gujarat 384012"
"Shree Vishwanath P.G. College Contact Number, Address & Location Map, Sultanpur",+91-9839160162,rajivsinghkalan@gmail.com,http://www.svssk.in/Default.aspx,"Kalan, Sultanpur Uttar Pradesh 110049"
"Karunya University Contact Number, Address & Location Map, Coimbatore",4222614300,admissions@karunya.edu,http://www.karunya.edu/,"Karunya Institute of Technology and Sciences, (Deemed to be University), Karunya Nagar, Coimbatore - 641 114"
"GD Goenka University Contact Number, Address & Location Map, Gurgaon",+91-8800992022,info@gdgoenka.ac.in,https://www.gdgoenkauniversity.com/,"G D Goenka Education City Sohna Gurgaon Road Sohna, Haryana India"
"Vivekananda Global University Contact Number, Address & Location Map, Jaipur",+91 141 285 1000,info@vgu.ac.in,http://www.vgu.ac.in,"Sector 36, Sisyawas, NRI Road, Jagatpura, Jaipur - 303 012 Rajasthan"
"PDM University Contact Number, Address & Location Map, Bahadurgarh",1800 180 6600,admission@pdm.ac.in,"Sector: 3A, Bahadurgarh, Haryana, India u2013 124507",
"Bhai Gurdas Group Of Institutions Contact Number, Address & Location Map, Sangrur","+91-1672-278528, +91-9814847492, +91-1672-278529",bggi.admission@gmail.com,http://www.bhaigurdas.org,"Main Patiala Road, NH-7, Sangrur, Pin-148001, Punjab (INDIA)"
"Government Mohindra College (GMC), Patiala Contact Number, Address & Location Map, Patiala",0175-2321695,mcpatiala@yahoo.com,http://govtmohindracollege.in/#,"Government Mohindra College, Near NIS, Patiala"
"Golden Groups Of Institutions Contact Number, Address & Location Map, Gurdaspur",01874-503500,goldenedu@live.com,http://www.goldengroups.co.in/gce.html,"HANUMAN CHOWK, GURDASPUR 143521, PUNJAB"
"Kamla Nehru Group of Institutions Contact Number, Address & Location Map, Sultanpur","07607809620,09794886069",knmtsln@gmail.com,http://www.knmt.org.in,"NH96 Faizabad Bypass Road, Faridipur Campus, Sultanpur U.P. India"
"Amity University (AIHC), Noida Contact Number, Address & Location Map, Noida",0120 244 5252,admissions@amity.edu,http://amity.edu/aibhas/default.asp,"Amity University Noida Campus Sector-125, Noida - 201313 (U.P.)"
"Desh Bhagat University Contact Number, Address & Location Map, Fatehgarh Sahib",+91-82838-11111,contact@deshbhagatuniversity.in,http://www.deshbhagatuniversity.in,"Desh Bhagat University, Off to NH1,  Mandi Gobindgarh, District Fatehgarh Sahib, Punjab- 147301 India"
"Eternal University Contact Number, Address & Location Map, Sirmaur","919816640660,919816400624,919816400641,01799-276012","admissions@eternaluniversity.edu.in,contact@eternaluniversity.edu.in",http://www.eternaluniversity.edu.in/index.php/akal-college-of-agriculture,"BARU SAHIB, VIA RAJGARH, DISTT. SIRMOUR- 173101 (HIMACHAL PRADESH)"
"Aklia Group Of Institutions Contact Number, Address & Location Map, Bhatinda",0164-2262631,edu@akliainstitute.org,http://www.akliainstitute.org/coe,"Jaito Road, Goniana Mandi Distt. Bathinda (Pb.) - 151201"
"Asian Institute Patiala Contact Number, Address & Location Map, Patiala",91-0175-2690004,asianinstitution@gmail.com,http://www.asianedu.org/index.php/courses/asian-school-or-arts,"Opp. Tricone City, 10th Milestone, Sirhind Road , Patiala 147001"
"Teerthanker Mahaveer University (TMU), Moradabad Contact Number, Address & Location Map, Moradabad","+91-591-2476805/2360500, +91-9837163111, +91-9012944444, +91-9012955555",university@tmu.ac.in,http://www.tmu.ac.in,"N.H. 24, Delhi Rd, Moradabad, Uttar Pradesh 244000"
"Beehive College Contact Number, Address & Location Map, Dehradun",+91-8126266666,contact@beehivecollege.com,http://bcet.beehivecollege.com,Beehive College of Engineering & TechnologyBeehive CityCentral Hope TownSelaquiDehradunUttarakhandINDIA.
"Guru Kashi University Contact Number, Address & Location Map, Bathinda","+91-9914286400, +91-9914283400",info@gurukashiuniversity.in,http://www.gurukashiuniversity.in,"Guru Kashi University, Sardulgarh Road, Talwandi Sabo,Bathinda(Punjab)-151302"
"IEC University Contact Number, Address & Location Map, Solan","+91-9459898200, +91-7832902935",enquiry@iecuniversity.com,http://www.iecuniversity.com,"Atal Shiksha Nagar, (Kallujhanda), Near-Village Nanak Pura, Pinjore-Nalagarh Highway, District:- Solan, Himachal Pradesh-174103 (India)"
"Gla University Contact Number, Address & Location Map, Mathura","""8937099911, 6399020003, 6399020004, 6399020005""",admission@gla.ac.in,http://www.gla.ac.in,"17km Stone, NH-2, Mathura-Delhi Road P.O. Chaumuhan, Mathura-281 406 (U.P.) INDIA"
"Mandsaur University Contact Number, Address & Location Map, Mandsaur","+91-9425107457,+91-9752122999",dosa@meu.edu.in,http://www.mandsauruniversity.edu.in,"Mandsaur University  By Pass Square, Revas Devda Road,  S.H.-31, Mandsaur (M.P) -458001"
"Himgiri Zee University Contact Number, Address & Location Map, Dehradun",8171819966,director.admissions@hzu.edu.in,https://www.hzu.edu.in/,"Himgiri Zee University P.O. - Sherpur, Chakrata Road Dehradun, Pin - 248197 (Uttarakhand) INDIA"
"City Group Of Colleges Contact Number, Address & Location Map, Lucknow",+91-8177001081,info@cgclko.com,https://cgclko.com/,Tiwariganj Chinhat  Faizabad Road Lucknow Uttar Pradesh 226028
"IIMT University Contact Number, Address & Location Map, Meerut","+91-1212793500/507,+91-9997089170",mail@iimtindia.net,http://www.iimtu.com,"IIMT Nagar, u2018Ou2019 Pocket, Ganga Nagar Colony, Mawana Road, Meerut(U.P.)"
"Quantum University Contact Number, Address & Location Map, Roorkee","+91-18002743014, +91-7308080803, +91-7308080804",admissions@quantumuniversity.edu.in,http://www.quantumuniversity.edu.in,Mandawar (22 Km milestone)  Roorkee - Dehradun Highway (NH 73) Roorkee # 247167 Uttarakhand India.
"Adamas University Contact Number, Address & Location Map, Kolkata",+91-1800-419-7423,contactus@adamasuniversity.ac.in,http://www.adamasuniversity.ac.in,"Barasat-Barrackpore Road, Barbaria, P.O Jagannathpur, District-24 Parganas (North), Kolkata, West Bengal, India"
"Marwadi University Contact Number, Address & Location Map, Rajkot",0281-7123456,info@marwadiuniversity.ac.in,http://www.marwadiuniversity.ac.in,"Rajkot-Morbi Road, Gauridad, Rajkot 360003 Gujarat, India"
"Rayat Bahra University Contact Number, Address & Location Map, Mohali","+91-160-5009675, +91-9780040777, +91-8054604707",info@rayatbahra.com,http://www.rayatbahrauniversity.edu.in,"Chandigarh-Ropar NH 205, Greater Mohali, Punjab"
"CT Group of Institutions Contact Number, Address & Location Map, Jalandhar",+91-181-5009595,info@ctgroup.in,http://www.ctgroup.in,"Shahpur, Po-Udopur, Near Lambra, Jalandhar -144020  Punjab, INDIA"
"Swami Vivekanand Group of Institutes Contact Number, Address & Location Map, Patiala",+91-94652-33333,admission4@sviet.ac.in,http://www.sviet.ac.in,
"B.S.M. Group Of Colleges Contact Number, Address & Location Map, Roorkee",+91-1332-275122,principalbsmlawcollege@gmail.com,http://www.bsmlawcollege.org,"Railway Road,Roorkee-247667 Disst.Haridwar(Uttarakhand)"
"Balram Group Of Institutions Contact Number, Address & Location Map, Allahabad",groupbalram@gmail.com,http://balrammahavidyalaya.org/,"Administrative Office 19c Elgin Road, Civil Lines, Allahabad Pin- 211001",
"Doaba Group of Colleges Contact Number, Address & Location Map, Mohali","0160-5032403, +91-9988850885",Admissions@Dgc.Edu.In,http://www.dgc.edu.in,"Chandigarh-Ropar Highway,Ghataur,Tehsil: Kharar.  Distt: Mohali (Punjab) - 140103"
"K.K Wagh Educational Scociety Contact Number, Address & Location Map, Nashik",02532303545,principal-bscagri@kkwagh.edu.in,http://www.agri.kkwagh.edu.in/,"K.K. Wagh College of Agriculture,Saraswati nagar, Panchavati, Nashik - 422 003."
"K.C Group Of Colleges Contact Number, Address & Location Map, Nawanshahr",01823-503836,info@kcinstitutes.com,http://www.kcinstitutes.com/KCER-Default,"Karyam Road , Nawanshahr, Punjab, India-144514"
"Seacom Skills University Contact Number, Address & Location Map, Birbhum","+91-9836295315, +91-7890502451",info_ssu@seacomgroups.com,http://www.seacomskillsuniversity.org,"Kendradangal, Bolpur District: Birbhum, West Bengal India, PIN: 731236"
"The Neotia University Contact Number, Address & Location Map, Kolkata",+91-7044446999/+91-7044446888,contact@tnu.in,http://www.tnu.in,"Jhinga, Satrisa, D H Road, 24 Rgs(S)"
"Pacific University Contact Number, Address & Location Map, Udaipur","+91-9672970940, +91-294-3065000, +91-9672978030, +91-9672978032",info@pacific-university.ac.in,http://www.pacific-university.ac.in,"Pacific Hills, Pratapnagar Extn., Airport Road, Debari,Udaipur - 313003"
