College Name,Contact no,Email,Website,Address
"Rajagiri Dawood Batcha College Of Arts And Science Contact Number, Address & Location Map, Thanjavur",04374-221267,RDBcollege@valoothoor.com,http://www.valoothoor.com/rdbcollege.htm,"Rajagiri Dawood Batcha College Of Arts And Science, Papanasam-614205, Thanjavur, Tamil Nadu, India"
"RGGDC Shimla Contact Number, Address & Location Map, Shimla",0177-2653291,principal.kotshera@gmail.com,http://www.gccm.ac.in,"Chaura Maidan, Shimla, Himachal Pradesh 171003"
"Rajiv Gandhi Mahavidyalaya Contact Number, Address & Location Map, Jind",01684-291161,info@rajivgandhicollege.co.in,http://www.rajivgandhicollege.co.in/,"Rajiv Gandhi Mahavidyalya Narwana Rd, Uchana, Haryana 126115, India"
"Darshan Institute of Engineering & Technology Contact Number, Address & Location Map, Rajkot",2822-293010,info@darshan.ac.in,http://www.darshan.ac.in/DIET,"At. Hadala, Near Water Sump, Rajkot - Morbi Highway, Rajkot - 363650"
"Deshbandhu College Contact Number, Address & Location Map, New Delhi",+91-011-26439565,dbcollege.du@gmail.com,http://www.deshbandhucollege.ac.in/,Deshbandhu College(University of Delhi)KalkajiNew Delhi-110019DelhiIndia
"Uluberia College Contact Number, Address & Location Map, Howrah",+91-033-2661 0332,info@uluberiacollege.org,http://www.uluberiacollege.org/,Uluberia CollegeUluberiaHowrah - 711 315
"Bhairab Ganguly College Contact Number, Address & Location Map, Kolkata",+91-3325532280,bhairab1968@gmail.com,http://www.bhairabgangulycollege.ac.in/,Feeder RoadBelghoriaKolkata700 056West BengalIndia
"S.S. Jain Subodh P.G.(Autonomous) College Contact Number, Address & Location Map, Jaipur",+91-141-2565989,admin@subodhpgcollege.com,http://www.subodhpgcollege.com/#,Ram Bagh Circle Jaipur-302004
"Aggarwal College (ACB), Faridabad Contact Number, Address & Location Map, Faridabad",91 129 2308348,aggpgcollege@gmail.com,http://www.aggarwalcollege.org/index.html,"Near Milk Plant, Milk Plant Rd, Sector 64, Faridabad, Haryana 121004"
"Bolpur College Contact Number, Address & Location Map, Bolpur",+91 3463 252290,info@bolpurcollege.ac.in,http://www.bolpurcollege.in/,Bolpur CollegeDarjiparaBolpurWest Bengal 731204
"Basaveshwar Commerce College Contact Number, Address & Location Map, Bagalkot",08354-220229,bvvscomerce@gmail.com,http://www.bvvsbccb.org/index.php,BAGALKOT KARNATAKA 587101
"Arul Anandar College (AAC), Madurai Contact Number, Address & Location Map, Madurai",+91-9443377842,principal@aactni.edu.in,http://www.aactni.edu.in/,"Arul Anandar College (Autonomous)  Karmathur - 625 514, Madurai. Tamilnadu, India."
"MSJ Government College Contact Number, Address & Location Map, Bharatpur",05644-223641,brijuniversitybtp@gmail.com,http://www.brijuniversity.ac.in/,"MSJGovt.College,   Achhnera Road,  Bharatpur- the 321,001th, Rajasthan, India"
"Panchmura Mahavidyalaya Contact Number, Address & Location Map, Bankura",(03243)268227,pmahavidyalaya@gmail.com,http://www.pmahavidyalaya.org/,"Panchmura Mahavidyalaya, Bankura, West Bengal"
"SBSS Begusarai Contact Number, Address & Location Map, Begusarai",+91 6243 - 242587,sbsscollegebegusarai@gmail.com,http://sbsscollegebegusarai.com/index.php,S.B.S.S. CollegeOn N. H. - 31Begusarai - 851101BiharIndia
"Harimohan Ghosh College Contact Number, Address & Location Map, Kolkata",+91 33 2469 364,phmgcollege@gmail.com,http://harimohanghosecollegekol24.ac.in/index.html,"Garden Reach, J/206, Paharpur Road, Kolkata - 700024"
"Yeshwant Mahavidyalaya Contact Number, Address & Location Map, Nanded",02462-269600,principal@ymnanded.in,http://www.ymnanded.in/index.html,"Yeshwant Mahavidyalaya, V.I.P. Road, Nanded-431602, Maharashtra, India"
"Kamban College of Arts and Science for Women Contact Number, Address & Location Map, Thiruvannamalai",04175-236369,acmes_kamban@yahoo.com,http://kcas.in/,"Velu Nagar Tiruvannamalai- 606 603, Tamilnadu,INDIA"
"HLIC Ahmedabad Contact Number, Address & Location Map, Ahmedabad",79-26468231,hlinstitute@ahduni.edu.in,http://hlic.ahduni.edu.in/,"H. L. College Campus, Navrangpura, Ahmedabad - 380 009, Gujarat, INDIA"
"PIC Jaipur Contact Number, Address & Location Map, Jaipur","+91-9773377817, +91-9116038880",admission@poddarinstitute.org,https://www.poddarinstitute.org,"Poddar International college Sector 7, Zone, 70, Tagore Lane, Mansarovar, Jaipur, Rajasthan 302020"
"Sri Muthukumaran Arts and Science College Contact Number, Address & Location Map, Chennai",+91-44-65651270,info@smasc.edu.in,http://www.smasc.edu.in/,"Chikkarayapuram, Near Mangadu, Chennai - 600 069 Tamilnadu , South India ."
"St George's College Contact Number, Address & Location Map, Kottayam",04822 272220,sgcaruvithura@yahoo.co.in,http://sgcaruvithura.org/home.php,"St George's College, Aruvithura P O Kottayam Kerala India Pin - 686122"
"Sreegopal Banerjee College Contact Number, Address & Location Map, Hooghly",+91 33 26844124,principal@sgbcollege.in,http://sgbcollege.in/,"Bagati, P.O.Magra, Dist.:-Hooghly, West Bengal"
"Deshbandhu Mahavidyalaya Contact Number, Address & Location Map, Burdwan",(0341) 2525 449,drasishde@gmail.com,http://www.chittaranjancollege.org/,"Chittaranjan, Burdwan, West Bengal 713331"
"TMG College of Arts & Science Contact Number, Address & Location Map, Chennai",+91-9444408047,drpafu@gmail.com,http://www.tmgcollege.edu.in/,"#385, Arcot Road, Kodambakkam,  Chennai – 600024"
"Aman Bhalla Institute of Engineering and Technology (ABIET), Pathankot Contact Number, Address & Location Map, Pathankot","+91-186-5083010,9781122223",principal@abietptk.com,http://www.abietptk.in,"Aman  Bhall Institute of Engineering & Technology , pathankot-Amritsar National Highway, Kotli u2013Pathankot(Punjab)"
"Adesh Institute Of Technology (AIT), Mohali Contact Number, Address & Location Map, Mohali",+91-81466-53550,aitgharuan@gmail.com,http://aitgharuan.in/,Ludhiana-Chandigarh RoadGharuan9 KM from Kharar Bus StandNational Highway - 95Distt. Mohali (Punjab)
"Anand College of Engineering & Management (ACEM), Kapurthala Contact Number, Address & Location Map, Kapurthala",01822- 506790,acemkpt@gmail.com,https://www.acem.org.in/,"OPPOSITE RAIL COACH FACTORY, SULTANPUR ROAD, KAPURTHALA"
"Faran College of Nursing Contact Number, Address & Location Map, Bengaluru",080-3291 0951,info@faraneducationaltrust.org,http://faraneducationaltrust.org/index.html,"#16, P29, Kannur Village & Post, Bagalur Main Road,Bangalore - 562 149"
"Senthamarai College of Arts & Science Contact Number, Address & Location Map, Madurai",+91-0452 - 2456674,info@senthamaraicollege.com,http://senthamaraicollege.com,"Senthamarai College of Arts & Science VRS Garden, Palkalai Nagar, Madurai -625021."
"Sree Narayan College Contact Number, Address & Location Map, Palakkad",04922 222391,sncalathur1970@gmail.com,http://www.sncollegealathur.org/Home.aspx,"ALATHUR, PALAKKAD-678682 KERALA - SOUTH INDIA"
"Dr. Ghali College Contact Number, Address & Location Map, Gadingalaj",+91 2327 222119,drghalicollege@gmail.com,http://www.ghalicollege.org/ghali/,"Bhadagaon Road, Gadhinglaj Tal : Gadhinglaj, Dist : Kolhapur MAHARASHTRA 416526"
"Idyllic Institute of Management Contact Number, Address & Location Map, Indore",+91-8889733303,admission@iconeducation.co.in,https://www.idyllicinstituteofmanagement.com/,"Rau - Pithampur Rd, opp. IIM, Indore, Madhya Pradesh 453331"
"Karmashree Hiteswar Saikia College Contact Number, Address & Location Map, Guwahati",03612330646,khscollege@yahoo.in,http://www.khscollege.com/index.htm,KhanaparaGuwahatiAssam 781023
"United Mission Degree College Contact Number, Address & Location Map, Bengaluru",80 22278695,principal@umdcblr.org,http://www.umdcblr.org/,"United Mission Degree College,Mission Road, Near City Corporation,Bangalore – 560027"
"Nagaon Gopinath Dev Goswami Commerce College Contact Number, Address & Location Map, Nagaon",(03672) 255044,ngndgcc@gmail.com,http://www.gndgccollege.org/index.php,"JYOTI NAGAR, PANIGAON  DIST. NAGAON, ASSAM Pin :- 782001"
"Goreswar College Contact Number, Address & Location Map, Baksa",03621 - 282221,principal@goreswarcollege.in,http://www.goreswarcollege.in/index.htm,"GoreswarDist. : Baksa (BTC), Assam.Pin - 781366"
"Aquinas College Contact Number, Address & Location Map, Cochin",+91 (0)484 - 23,aquinascollegemail@gmail.com,http://www.aquinascollege.co.in,"Edacochin Kerala, South India  PIN - 682 010"
"SPB English Medium College of Commerce Contact Number, Address & Location Map, Surat",+91 261 2254051,contact@spbcommerce.org,http://spbcommerce.org/,"V.T.Choksi College Campus, Near Lal Banglow, Athwalines, Surat-395001 Gujarat, INDIA"
"Government Bikram College of Commerce Contact Number, Address & Location Map, Patiala",0175-2220493,gbcpatiala1@gmail.com,http://www.gbcpatiala.org,"Lehl Colony, Patiala, Punjab 147001"
"Shah Satnam Ji P.G. Boys' College Contact Number, Address & Location Map, Sirsa",01666-238506,shahsatnamjiboyscollege@gmail.com,http://www.shahsatnamjiboyscollege.com,"Shah Satnam Ji Dham, Dera Sacha Sauda, Sirsa ,Haryana,India."
"Guru Nanak College (GNCK), Mukatsar Contact Number, Address & Location Map, Mukatsar",+91-1668-222345,gncollegekillianwali@yahoo.co.in,http://www.gnckillianwali.com/Default.aspx,"P.O. Mandi Dabhwali Killianwali (District Mukatsar) Punjab, India"
"Ranjit College of Education Contact Number, Address & Location Map, Jammu",0191-2482402,gqshiekh786@gmail.com,http://www.ranjittrust.org/,"H.O:Rakh-Bandhu Wala Kunjwani, Jammu-180010(J&k) India."
"Sant Rocha Singh Degree College Contact Number, Address & Location Map, Jammu",+91-191-2107498,principal@srsdc.org,http://www.srsdc.org,"Babliana, Jeevan Nagar Road, Jammu (Near MBS College of Engineering and Technology) 180005 Jammu and Kashmir , India"
"ASC Srinagar Contact Number, Address & Location Map, Srinagar",0194 -2310227,principal@amarsinghcollege.ac.in,http://amarsinghcollege.ac.in/,Gogji Bagh Srinagar Jammu & Kashmir Postal Code: 190008
"DCC Latur Contact Number, Address & Location Map, Latur",(02382) 221349,dayanandcommerce@gmail.com,http://www.dcomm.org/,"Barshi Road, Latur(MS) – 413512"
"Durga Mahavidyalaya Contact Number, Address & Location Map, Raipur",07712523753,info@durgacollege.in,http://www.durgacollege.in/index.php?page=home,"Durga College, K.K Road, Modha Para Raipur (C.G.)"
"Dr. Umayal Ramanathan College for Women Contact Number, Address & Location Map, Karaikudi",04565-227861,info@umayalwomenscollege.co.in,http://umayalwomenscollege.co.in/,"Alagappapuram, Karaikudi - 630003, Sivagangai District."
"Singrauli Institute of Technical Education Contact Number, Address & Location Map, Singrauli",07805-266295,singrauli@rediffmail.com,http://singrauliedu.com/index.htm,"Circuit House Road, Morwa, PO - Singrauli Co. District - Singrauli(MP)486889q"
"Pamulapati Butchi Naidu College Contact Number, Address & Location Map, Guntur",08643 - 242014,pbn_college@hotmail.com,http://www.pbnc.ac.in/default.htm,Nidubrolu (Post)Ponnur MendalGuntur Dist - 522 124.
"NMGC Hansi Contact Number, Address & Location Map, Hansi",01663-259204,info@nmgchansi.com,http://www.highereduhry.com/GovtCollege.aspx,"N.M Govt. College,Hansi(Urban)"
"Kanchi Shri Krishna College of Arts and Science Contact Number, Address & Location Map, Kanchipuram",044-27246507,krishiqac@gmail.com,http://www.kanchikrishnacollege.com/,"The Principal Kanchi Shri Krishna College of Arts and Science Kilambi, Kanchipuram. Tamilnadu-631551."
"Science College (SC), Ganjam Contact Number, Address & Location Map, Ganjam",06811-280024,principalsch@gmail.com,http://www.sch.org.in/Home.aspx,"National Highway 217, Hinjilicut, Odisha, India"
"Sant Mohan Singh Khalsa Labana Girls College Contact Number, Address & Location Map, Ambala",1731-283014,smskhalsacollege@gmail.com,http://www.smskhalsalabanacollege.org/smskhalsa/aspxpages/Index/HomePage.aspx,"SMS Khalsa Labana Girls College,  Ambala - India"
"RPS Degree College Contact Number, Address & Location Map, Mahendergarh","01285241430,01285241431,01285241432",rpsbalana@gmail.com,http://www.rpsdegreecollege.org/,"8th Milestone, Delhi-Bikaner State Highway No. 22, Village Balana, Satnali Road, Mahendergarh (HR)"
"RSSM Jaipur Contact Number, Address & Location Map, Jaipur","+91-9414795314, +91-9782663036",rssmjaipur@gmail.com,http://www.rssmjaipur.org,"Near Nehru Garden, Tonk Road, Jaipur"
"Muslima Girls Degree College Contact Number, Address & Location Map, Moradabad",91-591-2357300,mgdcollege@gmail.com,http://www.mgdcollege.org/index.htm,"Sir Syed Nagar, Rehmat Nagar, MORADABAD - 244001 U.P. INDIA"
"Bhagwan Parshuram College Contact Number, Address & Location Map, Kurukshetra",01744-232270,info@bprcollege.com,http://www.bprcollege.com/home.php,"Sector - 5, Hudda, Kurukshetra Haryana - 136118 India."
"Dharma Appa Rao College Contact Number, Address & Location Map, Krishna",08656 - 232559,darcollege1966@gmail.com,http://darcollegenuzvid.com/,"Nuzvid - 521 201,  Krishna(Dt),  Andhra Pradesh."
"Christ College (CC), Rajkot Contact Number, Address & Location Map, Rajkot","+91-9427164732, +91-9427164733",info@christcollegerajkot.edu.in,http://www.christcollegerajkot.edu.in,"P.B.No : 5 Saurashtra University, PO Rajkot - 360 005, Rajkot, Gujarat-India"
"J.P. Pardiwala Arts & Commerce College Contact Number, Address & Location Map, Valsad",91 260 2373327,jppacc_pes@yahoo.co.in,http://jppacc.com/,"Station Road Killa-Pardi,, Valsad-396125,  Gujarat"
"Harivandana college Contact Number, Address & Location Map, Rajkot",02812575594,info@harivandanacollege.org,http://harivandanacollege.org/,"Near Saurashtra University Campus, Munjaka Road, Rajkot."
"Shree H. N. Shukla College Contact Number, Address & Location Map, Rajkot",(0281) 2440478,hnsinfo@hnshukla.com,http://hnshuklabed.org,"2-Vaishali Nagar, Nr. Amrapali Fatak,  Raiya Road, RAJKOT."
"J.H. Patel College of Management and Technology Contact Number, Address & Location Map, Anand",91-2692-245099,sanskrutiect@gmail.com,http://sanskrutiect.com/jhpabout.html,"3 Aangan Park Society, .Opp.Bunny Park,80ft Road City: Anand State: Gujarat Country:India Zip Code:388 001 Country: India"
"M B Arts and Commerce College Contact Number, Address & Location Map, Gondal",02825-220069,principalmbac@yahoo.co.in,http://www.mbcollege.org.in/,"SWAMI VIVEKANAND ROAD, MAHADEV WADI, GONDAL - 360 311, GUJARAT, INDIA"
"Keshavji Bharmal Sumaria Commerce & NATARAJ Professional Sciences College Contact Number, Address & Location Map, Vapi",0260-2450577,kbs_vapi@rediffmail.com,http://kbsharia.org,"Chanod Colony Naka, Silvassa Road, Vapi-396195"
"F.D. Arts & Commerce College for Women Contact Number, Address & Location Map, Ahmedabad",(079)-25322098,fdcollege@gmail.com,http://www.fdwomencollege.org/,"F.D. Arts & COmmerece College for Women, F.D. college Road, Nr. Jamalpur Gate, Jamalpur,                  Ahmedabad - 380001."
"Prakash College of Commerce & Science Contact Number, Address & Location Map, Mumbai",022- 28619575,prakash_college10@yahoo.co.in,http://www.prakashcollege.in/,"Shantilal Modi Road, Opp. ICICI Bank, Kandivali-West, Mumbai - 400067"
"MES College (MC), Kottayam Contact Number, Address & Location Map, Kottayam",04828 - 254393,principal@meserumelycollege.ac.in,http://meserumelycollege.ac.in,"MES COLLEGE ERUMELI  Propose. P.O.  Erumely Kottayam District, Kerala – 686 509"
"Karmveer Hire Arts ,Science ,Commerce & Education College Contact Number, Address & Location Map, Kolhapur",02324-220076,khcollege@sancharnet.in,http://khcollege.co.in/,Karmaveer Hire ArtsScienceCommerce & B.C.A CollegeGargoti. Pin – 416209
"Arts and Commerce College (ACG), Sangli Contact Number, Address & Location Map, Sangli",+912342242032,san.accashta@gmail.com,http://aaccashta.org/ac.html,"K.E. Society's  Arts & Commerce College, Ashta Tal. Walwa, Dist. Sangli Maharashtra INDIA PIN 416 301"
"Mahavir Mahavidyalaya Contact Number, Address & Location Map, Kolhapur",0231-2651830,mahavircollege@yahoo.com,http://www.mahavircollege.org/,Mahavir MahavidyalayaKolhapurBhausingji RoadNear New PalaceKolhapurMaharashtra
"Government College for Women (GCW), Karnal Contact Number, Address & Location Map, Karnal",0184-2251440,gc_karnal_women@yahoo.com,http://gcwkarnal.com/about-college.html,Govt. P.G. College for Women Railway Road Karnal - 132001 Haryana (India)
"Bijoy Krishna Girls' College Contact Number, Address & Location Map, Kolkata",+91-033-26412341,bkgc_howrah@yahoo.com,http://www.bkgc.org/index.php,"5/3, Mahatma Gandhi Road, Howrah, West Bengal 71110"
"AM Jain College Chennai Contact Number, Address & Location Map, Chennai",+91 44-22246705,amjaincollege@amjaincollege.info,http://www.amjaincollege.info/index.php,"Meenambakkam, Chennai-600114, Tamil Nadu, India"
"Asansol Girls' College (AGC), Burdwan Contact Number, Address & Location Map, Burdwan",0341-2257600,mail@agc.org.in,http://www.agc.org.in/,P.O. Asansol-4Dist. BurdwanWest BengalPIN - 713304
"SEC Kolkata Contact Number, Address & Location Map, Kolkata",+91-33-23509011,info@surendranatheveningcollege.com,http://www.surendranatheveningcollege.com/,"24/2 Mahatma Gandhi Road,  Kolkata – 700 009"
"BBC Kolkata Contact Number, Address & Location Map, Kolkata","+91-033-24701454, +91-033 24805168",budgebudgecollege@gmail.com,http://www.wbbudgebudgecollege.org/,"7, Deshabandhu Chittaranjan Road Budge Budge, 24 Parganas (South) Kolkata - 700137 , West Bengal, India"
"ST MARY'S COLLEGE (SMC), Thrissur Contact Number, Address & Location Map, Thrissur",+91-4872333485,info@stmaryscollegethrissur.edu.in,http://www.stmaryscollegethrissur.edu.in/index.php,College RoadThrissur - 680 020 KeralaIndia
"Agra College Contact Number, Address & Location Map, Agra",+91-0562-2268553,info@agracollegeagra.org,http://www.agracollegeagra.org/index.php,Moti Katra Road Agra (U.P.)
"Charu Chandra College Contact Number, Address & Location Map, Kolkata",91033 24663771,charuchandracollege@gmail.com,http://www.charuchandracollege.com/,"22 Lake Road, Kolkata-700 029"
"Ramakrishna Mission Vivekananda College Contact Number, Address & Location Map, Chennai",+91-04424993057,mail@rkmvc.ac.in,http://www.rkmvc.ac.in/,"#70-72 P.S. Sivaswami SalairnMylapore, ChennairnTamilnadu 600004, India"
"SAC Mangalore Contact Number, Address & Location Map, Mangalore",+91-824-2218414,stagnes88@gmail.com,http://www.stagnescollege.org/,"The Principal, St. Agnes College, Bendur, Mangalore-575002, Karnataka, India"
"Narajole Raj College Contact Number, Address & Location Map, Ghatal",03225-259775,info@narajolerajcollege.org,http://narajolerajcollege.org.in/Index.php,"Narajole Raj College Playground, Narajole, West Bengal 721232"
"Deva Matha College Contact Number, Address & Location Map, Kottayam",04822230233,devamatha1@sify.com,http://www.dmck.in/,DevaMatha College Kuravilangad P.O.  Kerala India
"Government Rajindra College Contact Number, Address & Location Map, Bhatinda",0164-2211983,principal@grcb.ac.in,http://www.grcb.ac.in/Default.aspx,"Government Rajindra College, Bathinda, Punjab (INDIA)-151001"
"Agrasen College (AC), Varanasi Contact Number, Address & Location Map, Varanasi",91 542 2414509,akapgc@yahoo.co.in,http://www.agrasenpgcollege.net/agrasen/college1/home.asp,"Bulanala-Parmanandpur , Varanasi, Uttar Pradesh, India - 221001"
"GCC Guwahati Contact Number, Address & Location Map, Guwahati",0361-2410064,ghanashyamnath@yahoo.co.in,http://www.gauhaticommercecollege.in/,Gauhati Commerce CollegeR.G. Barooah RoadGuwahati - 781021Assam(India)
"Shivajirao Kadam Group of Institution Contact Number, Address & Location Map, Indore",0731-3557650,admission@skitm.in,http://www.skitm.in,"Indore Bypass Road, Near Ralamandal, Tillore Village, Indore - 452020, Madhya Pradesh, India"
"Sarat Centenary College Contact Number, Address & Location Map, Hooghly",+91-3213-255282,principal_sccollegednk@rediffmail.com,http://www.sccollegednk.org.in/about_college.php,"Dhaniakhali, West Bengal 712302"
"IB College Contact Number, Address & Location Map, Panipat",0180 - 2636700,college@ibleducation.com,http://ibleducation.in/college/index.html,"G.T. Road Panipat, 132103,India."
"Lakshmi Narain College of Technology (LNCT), Jabalpur Contact Number, Address & Location Map, Jabalpur",7759992222,lnctjabalpur@lnct.ac.in,http://www.lnctuj.com/,"Near Bhedaghat Chowk, NH-12, Jabalpur (M.P.)"
"Tezpur College Contact Number, Address & Location Map, Tezpur",03712-220535,tezpurcollege.5aug1965@gmail.com,http://tezpurcollege.com/,"Near Agnig, District - Sonitpur, Tezpur, Assam. - 784001"
"Guru Nanak College (GNC), Dhanbad Contact Number, Address & Location Map, Dhanbad",+91-326-2305070,principal@gncollege.org,http://www.gncollege.org,"Dhanbad, Jharkhand 826001"
"PPC Udupi Contact Number, Address & Location Map, Udupi",(0820) 2520459,poornaprajnaclg@yahoo.co.in,http://www.ppc.ac.in/,"Poornaprajna College ,  Fish Market Road, Udupi -576101,  Karnataka state, India."
"GVC Palakkad Contact Number, Address & Location Map, Palakkad",0491 2576773,victoriapkd@gmail.com,http://victoriacollege.in/,"Govt. Victoria College, Victoria College P O, Palakkad, Kerala, India, Pin 678 001"
"Bongaigaon College Contact Number, Address & Location Map, Bongaigaon",03664-230310,admission@bongaigaoncollege.ac.in,http://www.bongaigaoncollege.ac.in/dept.asp,"Bongaigaon, Assam,  PIN: 783380"
"Hyderabad Presidency Degree College & PG Centre Contact Number, Address & Location Map, Hyderabad",040 2322 8760,info@hpcgroup.edu.in,http://hpcgroup.edu.in/,"Survey No 116 To 118, Tuppalguda, Rajendra Nagar, Behind 7 Lombs, Rajendra Nagar, Hyderabad, Andhra Pradesh 500075"
"T.S.Narayanaswami College of Arts & Science Contact Number, Address & Location Map, Chennai",(044) 2743 5046,tsncol@yahoo.co.in,http://tsncollege.ac.in/contactus.html,"Thazhambur Road, Off Old Mahabalipuram Road, Navalur, Chennai - 600 130."
"K V R College Contact Number, Address & Location Map, Krishna",+91 8678 275244,kvrcollege@yahoo.com,http://www.kvrcollege.edu.in/Default.aspx,"KAKANI VENKATA RATNAM COLLEGE,NANDIGAMA - 521 185,KRISHNA DISTRICT ,ANDHRA PRADESHINDIA"
"S.B. Deorah College Contact Number, Address & Location Map, Guwahati",0361-2523172,sbdeorah@gmail.com,http://www.sbdeorahcollege.org.in/index.php?option=com_content&view=article&id=36&Itemid=171,G.S ROADULUBARIGUWAHATI	Guwahati	Assam	781007	India
"Muthayammal College of Arts & Science Contact Number, Address & Location Map, Namakkal",+91-4287-222137,info@muthayammal.in,http://muthayammal.in/mcas.htm,"Rasipuram - 637 408, Namakkal District, Tamilnadu.INDIA"
"SARBTM Govt. College Contact Number, Address & Location Map, Koyilandy",04962690257,gckoyilandy@gmail.com,http://www.gckoyilandy.org/,"S.A.R.B.T.M. Govt. College Koyilandy P.O.Muchukunnu, Via Koyilandy Kerala State, Pin 673307."
"Gayatri Vidya Parishad College for Degree & P.G. Courses Contact Number, Address & Location Map, Visakhapatnam",0891 - 2783722,gvpdc@yahoo.com,http://www.gvpcdpgc.edu.in/Institutes/gvpdcmvp.html,"D.No: 1-83-21/3, Sector - 8, Mvp Colony, VISAKHAPATNAM - 530 017"
"RBCC Kandi Contact Number, Address & Location Map, Kandi",03484-255379,rbcckandi@gmail.com,http://rbcckandi.in/,"Raja Birendra Chandra College Kandi, West Bengal 742137"
"R.B. College Contact Number, Address & Location Map, Samastipur",06278-221232,rbcdalsing@gmail.com,http://www.rbcollege.in/,"R.B College Dalsing sarai Samastipur, Bihar - 84814"
"Umshyrpi College Contact Number, Address & Location Map, Shillong",0364-2502090,umshyrpicollege@gmail.com,http://www.umshyrpicollege.org/index.html,Umshyrpi College3  Pine ColonyEid-Gah ComplexLabanShillong
"Bishop Thorp College Contact Number, Address & Location Map, Dharapuram",04258-220496,bishopthorp@rediffmail.com,http://www.bishopthorpcollege.in/index.html,"Bishop Thorp College, Ellis Nagar Post, Dharapuram, Tiruppur-638657, Tamil Nadu, India"
"Indore Institute Of Law Contact Number, Address & Location Map, Indore","+91-9977019777, +91-9977091777",admissions@indoreinstituteoflaw.org,http://www.indoreinstituteoflaw.org/,"Indore Institute of Law, Gendalal Bam Parisar, Opp.IIM, Rau - Pithampur Road, Village Dehri, Rangwasa, Indore - 453331 (MP)"
"Ashvinbhai A. Patel. Commerce College (AAPCC), Gandhinagar Contact Number, Address & Location Map, Gandhinagar",079-23248127,webmaster@aapcc.in,http://aapcc.in/index.html,"Sarva Vidyalaya Campus GH/6, Sector-23,  Gandhinagar-382 023 Gujarat-India."
"Maharaja s College Contact Number, Address & Location Map, Mysuru",0821-241935,info@mcm.ac.in,http://maharajas.uni-mysore.ac.in/,"Maharajau2019s college, University of Mysore, Mysore"
"Idhaya College of Arts & Science for Women Contact Number, Address & Location Map, Puducherry",0413 2252988,idhayacollegepdy@gmail.com,http://idhayacollegepondicherry.com/,Idhaya College of Arts & Science for WomenKambeli Sami Madam StPakkamudayanpetLawspetPondicherry -605008.
"SDC Alappuzha Contact Number, Address & Location Map, Alappuzha",91 477 2266704,sanatanamalp@dataone.in,http://www.sdcollege.in/,"NH 47, Alapuzzha, Kerala 688003, Kanyakumari - Panvel Road, Kalarcode, Alappuzha, Kerala 688003"
"Jagat Taran Girls Degree College Contact Number, Address & Location Map, Allahabad",0532-2468513,prin.jtdc@gmail.com,http://jtgdc.org/,"Jagat Taran Girls Degree College32, Hamilton Road, George Town, Darbhanga Colony, George Town,Allahabad,UttarPradesh 211002"
"Sanskar Institute of Management & Information Technology Contact Number, Address & Location Map, Bhuj",2832-653058,info@sanskareducation.org,http://www.sanskareducation.org/,"SMIT Campus, rnSurvey No. 798, rnHill Garden Airport Ring-Road, rnBhuj - Kutch Pin:370001 P.O.Box No.5 rn"
"Halim Muslim PG College Contact Number, Address & Location Map, Kanpur",0512-3243265,hmpgknp@gmail.com,http://www.halimpgcollege.com/home,"Chamanganj, Kanpur- 208001 (UP)"
"Sri Jayendra Saraswathy Maha Vidyalaya College of Arts and Science Contact Number, Address & Location Map, Coimbatore",0422   2270411,principalsjsmv@yahoo.in,http://srijayendracas.org/en/,"182, SIHS Colony Road, Singanallur, Coimbatore, Tamilnadu, INDIA PIN: 641 005"
"SNCW Kollam Contact Number, Address & Location Map, Kollam",0474 - 2745644,sncollegeforwomen@gmail.com,http://sncwkollam.org/,"Kollam , Kerala, India - 691 001"
"Gunupur College Contact Number, Address & Location Map, Rayagada",06857 250 069,principal@gunupurcollege.org,http://www.gunupurcollege.org/,"Gunupur, Rayagada, Odisha 765022"
"DGC Dimapur Contact Number, Address & Location Map, Dimapur",03862-248291,dimapurgovtcollege@gmail.com,http://dimapurgovtcollege.in/about-us/,Dimapur Government CollegeOriental ColonyDimapurNagaland 797112
"Tetso College Contact Number, Address & Location Map, Dimapur",03862 243290,admin@tetsocollege.org,http://tetsocollege.org/,Sovima Village5th MileP.O. Box - 52Dimapur-797112 NagalandIndia
"Shaheed Bheema Nayak Govt.P.G College Contact Number, Address & Location Map, Balaghat",07290-222035,gpgcbwn@yahoo.co.in,http://www.mpcolleges.nic.in/pgcollegebarwani,"Kandwa-Baroda Road,Barwani ,M. P,India."
"Ram Nirikshan Atma Ram College Contact Number, Address & Location Map, Samastipur",06274 - 222168,principalrnar@yahoo.in,http://www.rnarcollege.org/index.html,"Samastipur, Bihar - 848101"
"Sree Sastha College Contact Number, Address & Location Map, Malapuram",04832121359,sreesasthaclg@gmail.com,http://www.sreesasthacollege.com/,"EDAKKAD,ELANKUR P.O, MANJERI, MALAPPURAM,KERALA, INDIA,PIN : 676122."
"Kailash Women's College Contact Number, Address & Location Map, Salem",04298- 292666,principal@kailashcollege.org,http://kailashcollege.org/,"THARAMANGALAM, NANGAVALI MAIN ROAD,  PERIYA SORAGAI(P.O),  NANGAVALLI, SALEM – 636 502."
"FMKMCC Madikeri Contact Number, Address & Location Map, Madikeri",918272228334,principal.fmkmc@gmail.com,http://fmkmcc.co.in/Home,"Field Marshal K. M. Cariappa College ( A Constituent College of Mangalore University) Cauvery Campus, Madikeri, Kodagu - 571 201"
